bank_txn_id,date_key,entity_id,txn_type,amount,currency
13095,20250607,1,RECEIPT_AR,1789.03,CZK
13096,20240305,1,RECEIPT_AR,334.14,CZK
13097,20241022,2,RECEIPT_AR,5000.41,EUR
13098,20250728,1,RECEIPT_AR,6167.57,CZK
13099,20240410,2,RECEIPT_AR,1701.68,EUR
13100,20240301,2,RECEIPT_AR,309.91,EUR
13101,20241002,1,RECEIPT_AR,3324.61,CZK
13102,20250701,2,RECEIPT_AR,8036.71,EUR
13103,20250823,1,RECEIPT_AR,3763.11,CZK
13104,20240620,2,RECEIPT_AR,2194.16,EUR
13105,20241108,1,RECEIPT_AR,2312.29,CZK
13106,20240802,1,RECEIPT_AR,4236.64,CZK
13107,20240309,2,RECEIPT_AR,236.6,EUR
13108,20240813,2,RECEIPT_AR,14545.71,EUR
13109,20240420,1,RECEIPT_AR,2971.94,CZK
13110,20251002,1,RECEIPT_AR,7293.0,CZK
13111,20240114,2,RECEIPT_AR,2916.92,EUR
13112,20240411,1,RECEIPT_AR,126.94,CZK
13113,20250819,1,RECEIPT_AR,2157.11,CZK
13114,20240725,1,RECEIPT_AR,3756.59,CZK
13115,20260108,1,RECEIPT_AR,13798.56,CZK
13116,20250606,2,RECEIPT_AR,361.02,EUR
13117,20250530,2,RECEIPT_AR,1461.72,EUR
13118,20250305,1,RECEIPT_AR,483.53,CZK
13119,20251120,1,RECEIPT_AR,1798.03,CZK
13120,20240902,2,RECEIPT_AR,1403.91,EUR
13121,20241219,1,RECEIPT_AR,436.3,CZK
13122,20250223,2,RECEIPT_AR,180.1,EUR
13123,20250117,2,RECEIPT_AR,1550.87,EUR
13124,20250813,1,RECEIPT_AR,726.41,CZK
13125,20250817,1,RECEIPT_AR,543.22,CZK
13126,20250403,2,RECEIPT_AR,137.06,EUR
13127,20240324,1,RECEIPT_AR,378.56,CZK
13128,20240407,1,RECEIPT_AR,1463.05,CZK
13129,20240715,2,RECEIPT_AR,302.85,EUR
13130,20250711,2,RECEIPT_AR,764.94,EUR
13131,20240921,1,RECEIPT_AR,138.41,CZK
13132,20250628,2,RECEIPT_AR,8908.73,EUR
13133,20240827,1,RECEIPT_AR,4495.13,CZK
13134,20251012,1,RECEIPT_AR,2080.17,CZK
13135,20240419,2,RECEIPT_AR,1777.66,EUR
13136,20250430,1,RECEIPT_AR,11929.51,CZK
13137,20240510,2,RECEIPT_AR,3037.96,EUR
13138,20241202,1,RECEIPT_AR,612.78,CZK
13139,20250303,2,RECEIPT_AR,2650.11,EUR
13140,20240225,2,RECEIPT_AR,10195.17,EUR
13141,20250622,1,RECEIPT_AR,1028.89,CZK
13142,20250824,2,RECEIPT_AR,9185.2,EUR
13143,20250702,1,RECEIPT_AR,2144.58,CZK
13144,20250701,1,RECEIPT_AR,5543.92,CZK
13145,20240923,2,RECEIPT_AR,372.25,EUR
13146,20260112,2,RECEIPT_AR,5913.24,EUR
13147,20241123,1,RECEIPT_AR,190.15,CZK
13148,20250610,1,RECEIPT_AR,558.9,CZK
13149,20250314,2,RECEIPT_AR,2945.91,EUR
13150,20251014,1,RECEIPT_AR,4679.38,CZK
13151,20240518,1,RECEIPT_AR,2109.28,CZK
13152,20250117,1,RECEIPT_AR,2057.49,CZK
13153,20240328,2,RECEIPT_AR,182.54,EUR
13154,20251021,1,RECEIPT_AR,3638.03,CZK
13155,20251008,1,RECEIPT_AR,524.62,CZK
13156,20240512,2,RECEIPT_AR,5363.19,EUR
13157,20250519,2,RECEIPT_AR,1603.75,EUR
13158,20251207,2,RECEIPT_AR,2584.64,EUR
13159,20250126,1,RECEIPT_AR,1503.32,CZK
13160,20251001,2,RECEIPT_AR,4211.74,EUR
13161,20250405,1,RECEIPT_AR,479.06,CZK
13162,20240612,1,RECEIPT_AR,6250.78,CZK
13163,20240720,2,RECEIPT_AR,1590.78,EUR
13164,20250314,2,RECEIPT_AR,414.68,EUR
13165,20251123,2,RECEIPT_AR,646.12,EUR
13166,20240912,1,RECEIPT_AR,1727.2,CZK
13167,20251212,2,RECEIPT_AR,3501.93,EUR
13168,20250429,1,RECEIPT_AR,817.13,CZK
13169,20240719,2,RECEIPT_AR,4432.06,EUR
13170,20240707,2,RECEIPT_AR,523.45,EUR
13171,20250918,1,RECEIPT_AR,6680.97,CZK
13172,20240205,1,RECEIPT_AR,1741.31,CZK
13173,20250311,1,RECEIPT_AR,2625.9,CZK
13174,20240113,1,RECEIPT_AR,524.6,CZK
13175,20241208,1,RECEIPT_AR,1695.56,CZK
13176,20240930,1,RECEIPT_AR,2441.15,CZK
13177,20240910,2,RECEIPT_AR,7251.34,EUR
13178,20241024,1,RECEIPT_AR,357.68,CZK
13179,20251106,2,RECEIPT_AR,432.58,EUR
13180,20250920,1,RECEIPT_AR,1533.85,CZK
13181,20240911,2,RECEIPT_AR,284.2,EUR
13182,20250320,2,RECEIPT_AR,10243.76,EUR
13183,20240419,1,RECEIPT_AR,655.28,CZK
13184,20240224,2,RECEIPT_AR,1852.2,EUR
13185,20250907,1,RECEIPT_AR,646.27,CZK
13186,20250315,1,RECEIPT_AR,2468.76,CZK
13187,20251018,1,RECEIPT_AR,8054.56,CZK
13188,20250815,1,RECEIPT_AR,334.23,CZK
13189,20240329,2,RECEIPT_AR,3465.38,EUR
13190,20260110,1,RECEIPT_AR,161.49,CZK
13191,20250522,1,RECEIPT_AR,3574.21,CZK
13192,20240621,1,RECEIPT_AR,5807.48,CZK
13193,20250727,2,RECEIPT_AR,818.73,EUR
13194,20240528,1,RECEIPT_AR,7054.33,CZK
13195,20250526,1,RECEIPT_AR,6364.639999999999,CZK
13196,20250129,2,RECEIPT_AR,208.85,EUR
13197,20240416,1,RECEIPT_AR,405.78,CZK
13198,20250825,1,RECEIPT_AR,744.39,CZK
13199,20250224,1,RECEIPT_AR,6095.75,CZK
13200,20250914,1,RECEIPT_AR,1926.51,CZK
13201,20250128,2,RECEIPT_AR,3373.1,EUR
13202,20240515,1,RECEIPT_AR,1540.13,CZK
13203,20250915,1,RECEIPT_AR,1563.13,CZK
13204,20240103,1,RECEIPT_AR,180.18,CZK
13205,20250918,1,RECEIPT_AR,5254.37,CZK
13206,20250827,2,RECEIPT_AR,3912.34,EUR
13207,20250116,1,RECEIPT_AR,1799.75,CZK
13208,20250106,1,RECEIPT_AR,3261.52,CZK
13209,20250903,1,RECEIPT_AR,15059.19,CZK
13210,20250710,2,RECEIPT_AR,9775.95,EUR
13211,20250717,2,RECEIPT_AR,6572.18,EUR
13212,20241117,1,RECEIPT_AR,435.36,CZK
13213,20250509,1,RECEIPT_AR,7111.26,CZK
13214,20240610,2,RECEIPT_AR,482.33,EUR
13215,20240402,1,RECEIPT_AR,4719.2,CZK
13216,20260211,1,RECEIPT_AR,7173.81,CZK
13217,20250727,1,RECEIPT_AR,5053.15,CZK
13218,20241125,2,RECEIPT_AR,2245.44,EUR
13219,20251206,1,RECEIPT_AR,4845.03,CZK
13220,20250519,2,RECEIPT_AR,209.38,EUR
13221,20240212,1,RECEIPT_AR,165.54,CZK
13222,20240825,1,RECEIPT_AR,741.72,CZK
13223,20241202,1,RECEIPT_AR,10554.8,CZK
13224,20240119,1,RECEIPT_AR,4054.87,CZK
13225,20251221,1,RECEIPT_AR,1564.71,CZK
13226,20240321,1,RECEIPT_AR,3742.61,CZK
13227,20241223,1,RECEIPT_AR,290.59,CZK
13228,20240803,2,RECEIPT_AR,6227.22,EUR
13229,20240224,2,RECEIPT_AR,1260.88,EUR
13230,20240830,2,RECEIPT_AR,649.1,EUR
13231,20241106,1,RECEIPT_AR,4546.48,CZK
13232,20251217,1,RECEIPT_AR,1151.13,CZK
13233,20250209,2,RECEIPT_AR,702.42,EUR
13234,20240528,2,RECEIPT_AR,4405.58,EUR
13235,20250908,2,RECEIPT_AR,7022.73,EUR
13236,20241023,1,RECEIPT_AR,4317.94,CZK
13237,20251122,1,RECEIPT_AR,1544.66,CZK
13238,20240920,1,RECEIPT_AR,3467.78,CZK
13239,20240430,1,RECEIPT_AR,4421.83,CZK
13240,20250128,1,RECEIPT_AR,117.85,CZK
13241,20251202,2,RECEIPT_AR,4525.9,EUR
13242,20250612,1,RECEIPT_AR,4259.96,CZK
13243,20240902,1,RECEIPT_AR,537.35,CZK
13244,20250530,2,RECEIPT_AR,572.25,EUR
13245,20250520,1,RECEIPT_AR,2420.51,CZK
13246,20260301,2,RECEIPT_AR,347.13,EUR
13247,20251107,1,RECEIPT_AR,4872.09,CZK
13248,20250318,1,RECEIPT_AR,562.94,CZK
13249,20241205,2,RECEIPT_AR,2516.48,EUR
13250,20240601,2,RECEIPT_AR,1714.27,EUR
13251,20250322,1,RECEIPT_AR,8748.17,CZK
13252,20240623,2,RECEIPT_AR,5846.48,EUR
13253,20260122,2,RECEIPT_AR,160.07,EUR
13254,20240721,2,RECEIPT_AR,5837.93,EUR
13255,20240326,2,RECEIPT_AR,434.99,EUR
13256,20251012,1,RECEIPT_AR,15670.31,CZK
13257,20240524,1,RECEIPT_AR,4159.46,CZK
13258,20250924,1,RECEIPT_AR,387.54,CZK
13259,20240919,1,RECEIPT_AR,254.86,CZK
13260,20240920,1,RECEIPT_AR,3363.54,CZK
13261,20240611,1,RECEIPT_AR,2709.96,CZK
13262,20250827,1,RECEIPT_AR,372.49,CZK
13263,20240422,2,RECEIPT_AR,281.02,EUR
13264,20250419,2,RECEIPT_AR,535.52,EUR
13265,20240601,2,RECEIPT_AR,2498.22,EUR
13266,20240124,1,RECEIPT_AR,181.52,CZK
13267,20250812,1,RECEIPT_AR,2102.13,CZK
13268,20250131,1,RECEIPT_AR,535.72,CZK
13269,20240318,1,RECEIPT_AR,2988.07,CZK
13270,20240808,1,RECEIPT_AR,5809.96,CZK
13271,20250219,1,RECEIPT_AR,492.79,CZK
13272,20250130,1,RECEIPT_AR,3014.6,CZK
13273,20240822,1,RECEIPT_AR,9220.45,CZK
13274,20250602,2,RECEIPT_AR,380.23,EUR
13275,20250308,2,RECEIPT_AR,4228.71,EUR
13276,20250825,1,RECEIPT_AR,3660.0,CZK
13277,20240719,1,RECEIPT_AR,4633.67,CZK
13278,20250525,1,RECEIPT_AR,3358.18,CZK
13279,20240704,1,RECEIPT_AR,1889.24,CZK
13280,20240530,1,RECEIPT_AR,5384.62,CZK
13281,20251223,1,RECEIPT_AR,6048.41,CZK
13282,20240705,1,RECEIPT_AR,443.02,CZK
13283,20241105,1,RECEIPT_AR,207.33,CZK
13284,20240508,2,RECEIPT_AR,4144.2,EUR
13285,20241206,1,RECEIPT_AR,4056.13,CZK
13286,20260216,1,RECEIPT_AR,2064.1,CZK
13287,20251114,2,RECEIPT_AR,491.57,EUR
13288,20240105,1,RECEIPT_AR,10615.66,CZK
13289,20250712,1,RECEIPT_AR,392.28,CZK
13290,20250428,1,RECEIPT_AR,11847.75,CZK
13291,20250604,1,RECEIPT_AR,510.54,CZK
13292,20240819,1,RECEIPT_AR,3744.11,CZK
13293,20240507,1,RECEIPT_AR,4219.91,CZK
13294,20250225,2,RECEIPT_AR,5143.34,EUR
13295,20240821,1,RECEIPT_AR,1934.83,CZK
13296,20250213,1,RECEIPT_AR,301.37,CZK
13297,20240724,2,RECEIPT_AR,532.72,EUR
13298,20251121,1,RECEIPT_AR,1699.13,CZK
13299,20240525,1,RECEIPT_AR,2357.1,CZK
13300,20250530,2,RECEIPT_AR,5362.6,EUR
13301,20240825,1,RECEIPT_AR,515.5,CZK
13302,20241109,1,RECEIPT_AR,4038.7,CZK
13303,20250619,1,RECEIPT_AR,13703.46,CZK
13304,20241107,1,RECEIPT_AR,6976.26,CZK
13305,20251023,1,RECEIPT_AR,3464.16,CZK
13306,20250113,2,RECEIPT_AR,5583.62,EUR
13307,20240322,1,RECEIPT_AR,1753.61,CZK
13308,20250717,2,RECEIPT_AR,592.1,EUR
13309,20240217,1,RECEIPT_AR,3770.69,CZK
13310,20240116,2,RECEIPT_AR,5449.61,EUR
13311,20241202,2,RECEIPT_AR,415.63,EUR
13312,20241219,2,RECEIPT_AR,483.53,EUR
13313,20240528,1,RECEIPT_AR,391.76,CZK
13314,20240521,1,RECEIPT_AR,191.52,CZK
13315,20240824,1,RECEIPT_AR,534.11,CZK
13316,20240413,2,RECEIPT_AR,8362.15,EUR
13317,20241025,1,RECEIPT_AR,4853.52,CZK
13318,20240601,1,RECEIPT_AR,6971.87,CZK
13319,20250903,1,RECEIPT_AR,183.95,CZK
13320,20240415,1,RECEIPT_AR,394.07,CZK
13321,20240304,1,RECEIPT_AR,209.33,CZK
13322,20241128,1,RECEIPT_AR,611.52,CZK
13323,20260115,2,RECEIPT_AR,2532.88,EUR
13324,20251117,1,RECEIPT_AR,633.9,CZK
13325,20250430,1,RECEIPT_AR,630.6,CZK
13326,20250906,1,RECEIPT_AR,6025.96,CZK
13327,20250530,1,RECEIPT_AR,142.47,CZK
13328,20251202,1,RECEIPT_AR,2111.59,CZK
13329,20240609,1,RECEIPT_AR,5032.51,CZK
13330,20250227,1,RECEIPT_AR,3476.77,CZK
13331,20241220,1,RECEIPT_AR,1193.52,CZK
13332,20240407,1,RECEIPT_AR,5315.1,CZK
13333,20251221,1,RECEIPT_AR,4484.54,CZK
13334,20250331,1,RECEIPT_AR,385.8,CZK
13335,20241118,1,RECEIPT_AR,560.52,CZK
13336,20240902,1,RECEIPT_AR,555.88,CZK
13337,20260214,1,RECEIPT_AR,2805.79,CZK
13338,20241218,1,RECEIPT_AR,243.79,CZK
13339,20251117,2,RECEIPT_AR,6867.93,EUR
13340,20250418,2,RECEIPT_AR,404.1,EUR
13341,20250629,1,RECEIPT_AR,1221.18,CZK
13342,20250713,1,RECEIPT_AR,4224.63,CZK
13343,20250814,1,RECEIPT_AR,258.0,CZK
13344,20240814,1,RECEIPT_AR,353.92,CZK
13345,20240730,2,RECEIPT_AR,13238.98,EUR
13346,20251118,1,RECEIPT_AR,613.59,CZK
13347,20241030,2,RECEIPT_AR,3163.9,EUR
13348,20260128,1,RECEIPT_AR,111.32,CZK
13349,20241114,2,RECEIPT_AR,1164.09,EUR
13350,20250207,1,RECEIPT_AR,6249.17,CZK
13351,20250713,2,RECEIPT_AR,8979.24,EUR
13352,20241212,1,RECEIPT_AR,1677.99,CZK
13353,20240208,2,RECEIPT_AR,185.88,EUR
13354,20250708,1,RECEIPT_AR,8629.26,CZK
13355,20240612,2,RECEIPT_AR,272.53,EUR
13356,20240227,1,RECEIPT_AR,3923.45,CZK
13357,20250312,1,RECEIPT_AR,2105.58,CZK
13358,20250701,2,RECEIPT_AR,5813.7,EUR
13359,20240311,1,RECEIPT_AR,11234.31,CZK
13360,20240112,2,RECEIPT_AR,1429.5,EUR
13361,20251230,1,RECEIPT_AR,291.99,CZK
13362,20240219,2,RECEIPT_AR,123.8,EUR
13363,20250302,1,RECEIPT_AR,6167.62,CZK
13364,20240423,1,RECEIPT_AR,4851.12,CZK
13365,20240119,1,RECEIPT_AR,421.69,CZK
13366,20250903,1,RECEIPT_AR,1957.06,CZK
13367,20250226,2,RECEIPT_AR,446.48,EUR
13368,20241201,1,RECEIPT_AR,5764.69,CZK
13369,20251128,1,RECEIPT_AR,1630.58,CZK
13370,20240929,1,RECEIPT_AR,2251.93,CZK
13371,20260210,2,RECEIPT_AR,1411.72,EUR
13372,20241013,1,RECEIPT_AR,4189.89,CZK
13373,20240704,1,RECEIPT_AR,2949.11,CZK
13374,20240323,1,RECEIPT_AR,8381.92,CZK
13375,20250206,1,RECEIPT_AR,4327.78,CZK
13376,20251102,1,RECEIPT_AR,4210.57,CZK
13377,20241118,2,RECEIPT_AR,1758.74,EUR
13378,20250609,1,RECEIPT_AR,2408.97,CZK
13379,20240811,2,RECEIPT_AR,1493.7,EUR
13380,20251213,1,RECEIPT_AR,2730.35,CZK
13381,20240917,1,RECEIPT_AR,285.05,CZK
13382,20260127,1,RECEIPT_AR,1375.61,CZK
13383,20240916,1,RECEIPT_AR,639.9,CZK
13384,20241011,1,RECEIPT_AR,3551.39,CZK
13385,20250204,1,RECEIPT_AR,6339.4,CZK
13386,20251011,1,RECEIPT_AR,1723.03,CZK
13387,20240520,2,RECEIPT_AR,5049.52,EUR
13388,20250531,2,RECEIPT_AR,1712.11,EUR
13389,20241019,2,RECEIPT_AR,3520.46,EUR
13390,20240710,1,RECEIPT_AR,8011.47,CZK
13391,20251211,1,RECEIPT_AR,4165.14,CZK
13392,20251031,1,RECEIPT_AR,188.01,CZK
13393,20251212,1,RECEIPT_AR,12206.17,CZK
13394,20240412,1,RECEIPT_AR,4967.65,CZK
13395,20241006,1,RECEIPT_AR,3080.72,CZK
13396,20240206,2,RECEIPT_AR,114.23,EUR
13397,20241110,1,RECEIPT_AR,2158.46,CZK
13398,20240705,2,RECEIPT_AR,6130.76,EUR
13399,20250528,1,RECEIPT_AR,3398.38,CZK
13400,20240402,1,RECEIPT_AR,1686.01,CZK
13401,20250416,1,RECEIPT_AR,4714.21,CZK
13402,20241031,1,RECEIPT_AR,137.57,CZK
13403,20250722,2,RECEIPT_AR,454.02,EUR
13404,20240921,2,RECEIPT_AR,449.5,EUR
13405,20240312,1,RECEIPT_AR,243.68,CZK
13406,20251102,1,RECEIPT_AR,1660.46,CZK
13407,20241229,2,RECEIPT_AR,1465.37,EUR
13408,20240420,1,RECEIPT_AR,614.08,CZK
13409,20241121,2,RECEIPT_AR,5107.09,EUR
13410,20241117,1,RECEIPT_AR,5399.85,CZK
13411,20260111,1,RECEIPT_AR,178.8,CZK
13412,20240623,1,RECEIPT_AR,13743.04,CZK
13413,20250726,1,RECEIPT_AR,476.7,CZK
13414,20260114,1,RECEIPT_AR,4499.04,CZK
13415,20240818,1,RECEIPT_AR,638.89,CZK
13416,20241006,2,RECEIPT_AR,5296.11,EUR
13417,20250920,1,RECEIPT_AR,6767.21,CZK
13418,20251224,2,RECEIPT_AR,13879.92,EUR
13419,20240719,1,RECEIPT_AR,364.7,CZK
13420,20240310,2,RECEIPT_AR,636.19,EUR
13421,20250208,1,RECEIPT_AR,151.32,CZK
13422,20241107,2,RECEIPT_AR,4197.13,EUR
13423,20250416,1,RECEIPT_AR,4661.24,CZK
13424,20250527,2,RECEIPT_AR,1476.28,EUR
13425,20240414,2,RECEIPT_AR,518.42,EUR
13426,20241118,1,RECEIPT_AR,659.32,CZK
13427,20240702,1,RECEIPT_AR,1212.11,CZK
13428,20250123,1,RECEIPT_AR,2011.08,CZK
13429,20240606,1,RECEIPT_AR,4628.24,CZK
13430,20260111,1,RECEIPT_AR,5998.47,CZK
13431,20251227,2,RECEIPT_AR,7730.92,EUR
13432,20240826,1,RECEIPT_AR,10558.7,CZK
13433,20240612,2,RECEIPT_AR,490.92,EUR
13434,20251019,2,RECEIPT_AR,534.89,EUR
13435,20250825,2,RECEIPT_AR,165.66,EUR
13436,20240704,2,RECEIPT_AR,5681.88,EUR
13437,20240323,2,RECEIPT_AR,141.17,EUR
13438,20240729,1,RECEIPT_AR,3114.63,CZK
13439,20260313,1,RECEIPT_AR,348.99,CZK
13440,20241130,1,RECEIPT_AR,543.44,CZK
13441,20240316,1,RECEIPT_AR,4661.77,CZK
13442,20251004,1,RECEIPT_AR,189.72,CZK
13443,20250119,1,RECEIPT_AR,215.11,CZK
13444,20240522,1,RECEIPT_AR,419.3,CZK
13445,20250410,2,RECEIPT_AR,5107.8,EUR
13446,20251029,2,RECEIPT_AR,6564.55,EUR
13447,20250123,1,RECEIPT_AR,5639.93,CZK
13448,20240120,1,RECEIPT_AR,4759.710000000001,CZK
13449,20250712,1,RECEIPT_AR,7897.16,CZK
13450,20250403,1,RECEIPT_AR,2122.25,CZK
13451,20250311,2,RECEIPT_AR,5976.2,EUR
13452,20240726,2,RECEIPT_AR,2090.33,EUR
13453,20240629,1,RECEIPT_AR,12776.72,CZK
13454,20241224,2,RECEIPT_AR,427.51,EUR
13455,20250502,2,RECEIPT_AR,2415.66,EUR
13456,20240305,1,RECEIPT_AR,4246.9,CZK
13457,20250205,1,RECEIPT_AR,108.37,CZK
13458,20251211,1,RECEIPT_AR,3538.58,CZK
13459,20250308,2,RECEIPT_AR,9832.49,EUR
13460,20250808,2,RECEIPT_AR,2149.18,EUR
13461,20240721,1,RECEIPT_AR,717.02,CZK
13462,20250226,2,RECEIPT_AR,327.74,EUR
13463,20240915,1,RECEIPT_AR,2126.28,CZK
13464,20241016,1,RECEIPT_AR,7388.71,CZK
13465,20240320,1,RECEIPT_AR,3403.19,CZK
13466,20251123,1,RECEIPT_AR,1446.36,CZK
13467,20251116,2,RECEIPT_AR,7276.6,EUR
13468,20240627,1,RECEIPT_AR,5857.15,CZK
13469,20241222,1,RECEIPT_AR,337.32,CZK
13470,20251103,1,RECEIPT_AR,397.69,CZK
13471,20241217,2,RECEIPT_AR,6096.02,EUR
13472,20240604,1,RECEIPT_AR,5881.46,CZK
13473,20240616,1,RECEIPT_AR,1901.64,CZK
13474,20240927,1,RECEIPT_AR,618.6,CZK
13475,20251130,2,RECEIPT_AR,2319.12,EUR
13476,20250411,2,RECEIPT_AR,4157.73,EUR
13477,20240410,1,RECEIPT_AR,7752.46,CZK
13478,20240618,1,RECEIPT_AR,4331.48,CZK
13479,20240805,1,RECEIPT_AR,1919.56,CZK
13480,20260112,2,RECEIPT_AR,231.01,EUR
13481,20250511,1,RECEIPT_AR,4995.82,CZK
13482,20260123,2,RECEIPT_AR,5566.73,EUR
13483,20250726,1,RECEIPT_AR,3899.72,CZK
13484,20260110,1,RECEIPT_AR,1515.79,CZK
13485,20250205,1,RECEIPT_AR,4323.78,CZK
13486,20250524,1,RECEIPT_AR,443.85,CZK
13487,20240901,1,RECEIPT_AR,548.97,CZK
13488,20251104,1,RECEIPT_AR,1137.07,CZK
13489,20250120,1,RECEIPT_AR,419.99,CZK
13490,20250805,1,RECEIPT_AR,8636.04,CZK
13491,20250324,1,RECEIPT_AR,5362.41,CZK
13492,20250527,2,RECEIPT_AR,203.24,EUR
13493,20250514,2,RECEIPT_AR,138.4,EUR
13494,20250909,1,RECEIPT_AR,4217.81,CZK
13495,20240510,1,RECEIPT_AR,188.78,CZK
13496,20240617,1,RECEIPT_AR,259.3,CZK
13497,20241004,1,RECEIPT_AR,2101.6,CZK
13498,20241212,2,RECEIPT_AR,387.37,EUR
13499,20241227,1,RECEIPT_AR,4967.23,CZK
13500,20240311,1,RECEIPT_AR,1766.94,CZK
13501,20241028,1,RECEIPT_AR,623.66,CZK
13502,20250227,1,RECEIPT_AR,3693.14,CZK
13503,20250413,1,RECEIPT_AR,3936.14,CZK
13504,20240204,1,RECEIPT_AR,2036.8,CZK
13505,20250910,1,RECEIPT_AR,1761.57,CZK
13506,20240305,1,RECEIPT_AR,3965.26,CZK
13507,20240110,1,RECEIPT_AR,2948.26,CZK
13508,20250423,1,RECEIPT_AR,1472.67,CZK
13509,20250217,1,RECEIPT_AR,1937.12,CZK
13510,20240702,2,RECEIPT_AR,223.97,EUR
13511,20250514,1,RECEIPT_AR,216.62,CZK
13512,20241209,2,RECEIPT_AR,8272.63,EUR
13513,20241209,1,RECEIPT_AR,7954.67,CZK
13514,20240725,1,RECEIPT_AR,8044.02,CZK
13515,20240926,1,RECEIPT_AR,487.11,CZK
13516,20250531,1,RECEIPT_AR,4042.93,CZK
13517,20240601,2,RECEIPT_AR,510.9,EUR
13518,20240507,1,RECEIPT_AR,2233.23,CZK
13519,20250330,1,RECEIPT_AR,4455.58,CZK
13520,20250921,1,RECEIPT_AR,3445.8,CZK
13521,20251206,2,RECEIPT_AR,3512.84,EUR
13522,20251025,1,RECEIPT_AR,647.89,CZK
13523,20240602,1,RECEIPT_AR,561.78,CZK
13524,20240305,1,RECEIPT_AR,3977.15,CZK
13525,20251004,2,RECEIPT_AR,8302.16,EUR
13526,20240130,2,RECEIPT_AR,360.79,EUR
13527,20240711,2,RECEIPT_AR,359.21,EUR
13528,20241001,1,RECEIPT_AR,292.79,CZK
13529,20240918,1,RECEIPT_AR,535.05,CZK
13530,20251231,1,RECEIPT_AR,2002.11,CZK
13531,20250703,1,RECEIPT_AR,1749.68,CZK
13532,20250509,1,RECEIPT_AR,395.67,CZK
13533,20240128,1,RECEIPT_AR,1439.7,CZK
13534,20250109,2,RECEIPT_AR,2412.76,EUR
13535,20240322,1,RECEIPT_AR,5124.67,CZK
13536,20250119,1,RECEIPT_AR,354.86,CZK
13537,20240505,2,RECEIPT_AR,2036.02,EUR
13538,20241108,1,RECEIPT_AR,5054.46,CZK
13539,20250106,1,RECEIPT_AR,8338.33,CZK
13540,20240714,2,RECEIPT_AR,151.29,EUR
13541,20250920,2,RECEIPT_AR,1583.75,EUR
13542,20250403,1,RECEIPT_AR,4778.64,CZK
13543,20240210,2,RECEIPT_AR,2843.61,EUR
13544,20240427,1,RECEIPT_AR,4565.19,CZK
13545,20250105,1,RECEIPT_AR,3337.17,CZK
13546,20240905,2,RECEIPT_AR,495.9,EUR
13547,20240718,1,RECEIPT_AR,471.43,CZK
13548,20250804,1,RECEIPT_AR,4222.83,CZK
13549,20250601,2,RECEIPT_AR,121.81,EUR
13550,20240226,1,RECEIPT_AR,930.78,CZK
13551,20250803,2,RECEIPT_AR,527.82,EUR
13552,20241230,2,RECEIPT_AR,6410.81,EUR
13553,20250508,2,RECEIPT_AR,362.12,EUR
13554,20241204,2,RECEIPT_AR,5331.74,EUR
13555,20241123,1,RECEIPT_AR,431.62,CZK
13556,20250218,1,RECEIPT_AR,122.26,CZK
13557,20241213,1,RECEIPT_AR,1601.15,CZK
13558,20251001,2,RECEIPT_AR,3394.03,EUR
13559,20250513,1,RECEIPT_AR,1023.75,CZK
13560,20250823,1,RECEIPT_AR,725.31,CZK
13561,20240523,2,RECEIPT_AR,1728.19,EUR
13562,20240722,2,RECEIPT_AR,660.15,EUR
13563,20240328,1,RECEIPT_AR,5268.51,CZK
13564,20251004,2,RECEIPT_AR,4425.23,EUR
13565,20250503,1,RECEIPT_AR,4822.86,CZK
13566,20240424,1,RECEIPT_AR,4005.77,CZK
13567,20251027,1,RECEIPT_AR,2142.89,CZK
13568,20250308,1,RECEIPT_AR,174.62,CZK
13569,20240703,1,RECEIPT_AR,2100.71,CZK
13570,20240918,1,RECEIPT_AR,3436.05,CZK
13571,20250112,1,RECEIPT_AR,4083.5,CZK
13572,20250804,1,RECEIPT_AR,718.15,CZK
13573,20240707,1,RECEIPT_AR,1938.61,CZK
13574,20240523,1,RECEIPT_AR,1468.13,CZK
13575,20240119,1,RECEIPT_AR,1475.99,CZK
13576,20250118,1,RECEIPT_AR,439.96,CZK
13577,20240623,2,RECEIPT_AR,2145.34,EUR
13578,20260118,1,RECEIPT_AR,2702.6,CZK
13579,20250105,2,RECEIPT_AR,5025.93,EUR
13580,20250123,1,RECEIPT_AR,4373.38,CZK
13581,20240712,1,RECEIPT_AR,172.16,CZK
13582,20240814,2,RECEIPT_AR,8694.96,EUR
13583,20240227,1,RECEIPT_AR,1289.24,CZK
13584,20250901,1,RECEIPT_AR,2114.16,CZK
13585,20240805,2,RECEIPT_AR,1494.08,EUR
13586,20250522,1,RECEIPT_AR,7842.07,CZK
13587,20240418,2,RECEIPT_AR,1364.11,EUR
13588,20250417,1,RECEIPT_AR,139.16,CZK
13589,20241227,2,RECEIPT_AR,425.73,EUR
13590,20240929,2,RECEIPT_AR,5327.67,EUR
13591,20260302,2,RECEIPT_AR,4528.44,EUR
13592,20250729,1,RECEIPT_AR,6157.74,CZK
13593,20241223,2,RECEIPT_AR,2454.99,EUR
13594,20260131,2,RECEIPT_AR,334.83,EUR
13595,20250102,2,RECEIPT_AR,4659.57,EUR
13596,20250101,2,RECEIPT_AR,756.41,EUR
13597,20240328,1,RECEIPT_AR,3349.41,CZK
13598,20260206,1,RECEIPT_AR,4721.53,CZK
