invoice_id,date_key,due_date_key,paid_date_key,entity_id,customer_id,invoice_amount,currency
37401,20250423,20250605,20250614,1,181,3926.25,CZK
37402,20250423,20250426,20250425,1,186,3175.22,CZK
37403,20250423,20250425,20250430,1,193,630.6,CZK
37404,20250423,20250428,20250430,1,199,431.11,CZK
37405,20250423,20250425,20250501,1,222,126.2,CZK
37406,20250423,20250424,20250427,1,234,134.05,CZK
37407,20250423,20250525,20250603,1,235,4382.64,CZK
37408,20250423,20250430,,1,278,420.19,CZK
37409,20250423,20250423,,1,336,3364.5,CZK
37410,20250423,20250429,,1,360,5362.38,CZK
37411,20250423,20250425,20250426,1,381,5002.71,CZK
37412,20250423,20250428,20250502,1,399,128.89,CZK
37413,20250423,20250606,20250605,1,426,8080.13,CZK
37414,20250423,20250601,20250606,1,431,435.75,CZK
37415,20250423,20250424,20250425,1,499,279.07,CZK
37416,20250423,20250520,20250608,1,544,362.09,CZK
37417,20250423,20250427,20250429,1,566,8008.03,CZK
37418,20250423,20250429,20250502,1,576,1158.03,CZK
37419,20250423,20250429,20250503,1,601,434.58,CZK
37420,20250423,20250423,20250425,1,604,1031.66,CZK
37421,20250423,20250429,,1,649,3658.09,CZK
37422,20250423,20250429,20250501,1,656,552.98,CZK
37423,20250423,20250430,20250506,1,685,2897.41,CZK
37424,20250423,20250425,20250430,1,732,7384.16,CZK
37425,20250423,20250429,20250430,1,747,643.6,CZK
37426,20250423,20250426,20250426,1,748,7443.44,CZK
37427,20250423,20250426,20250426,1,754,4342.7,CZK
37428,20250423,20250427,20250501,1,788,211.35,CZK
37429,20250423,20250423,,1,802,139.12,CZK
37430,20250423,20250430,20250504,1,812,7259.53,CZK
37431,20250423,20250427,20250426,1,859,5256.58,CZK
37432,20250423,20250524,20250529,1,866,204.52,CZK
37433,20250423,20250423,20250423,1,870,1599.58,CZK
37434,20250423,20250428,20250502,1,938,8048.35,CZK
37435,20250423,20250423,20250427,1,945,6313.85,CZK
37436,20250423,20250428,20250427,1,969,6304.23,CZK
37437,20250423,20250423,20250427,1,984,1669.47,CZK
37438,20250423,20250423,20250429,1,1004,124.8,CZK
37439,20250423,20250423,20250425,1,1013,1530.63,CZK
37440,20250423,20250428,20250430,1,1019,1494.93,CZK
37441,20250423,20250426,20250503,1,1026,8004.38,CZK
37442,20250423,20250425,20250425,1,1030,1574.78,CZK
37443,20250423,20250425,20250425,1,1038,2475.83,CZK
37444,20250423,20250423,20250423,1,1094,5101.9,CZK
37445,20250423,20250424,20250423,1,1102,5174.61,CZK
37446,20250423,20250427,20250428,1,1105,3306.53,CZK
37447,20250423,20250429,20250501,1,1113,3007.43,CZK
37448,20250423,20250428,,1,1139,3282.06,CZK
37449,20250423,20250426,20250425,2,18,404.38,EUR
37450,20250423,20250424,20250429,2,36,2334.99,EUR
37451,20250423,20250430,20250505,2,109,367.97,EUR
37452,20250423,20250429,,2,112,7254.1,EUR
37453,20250423,20250425,20250428,2,310,1533.48,EUR
37454,20250423,20250426,20250502,2,392,4183.55,EUR
37455,20250423,20250425,20250424,2,409,5375.73,EUR
37456,20250423,20250518,20250517,2,432,4153.22,EUR
37457,20250423,20250524,20250528,2,452,1485.65,EUR
37458,20250423,20250427,20250427,2,510,6434.14,EUR
37459,20250423,20250530,20250607,2,521,6623.47,EUR
37460,20250423,20250430,20250506,2,531,4713.15,EUR
37461,20250423,20250527,20250527,2,591,5035.29,EUR
37462,20250423,20250520,20250519,2,631,413.85,EUR
37463,20250423,20250429,,2,661,5136.3,EUR
37464,20250423,20250427,20250426,2,665,4776.97,EUR
37465,20250423,20250428,20250503,2,685,3368.74,EUR
37466,20250423,20250425,20250502,2,832,2165.23,EUR
37467,20250423,20250423,20250427,2,839,1137.29,EUR
37468,20250423,20250424,20250427,2,879,10365.4,EUR
37469,20250423,20250605,20250623,2,905,4043.27,EUR
37470,20250423,20250603,20250604,2,911,1479.41,EUR
37471,20250423,20250430,20250505,2,923,3381.44,EUR
37472,20250423,20250426,20250427,2,1029,3591.81,EUR
37473,20250423,20250523,20250610,2,1118,2446.28,EUR
37474,20250423,20250425,20250501,2,1196,1753.52,EUR
37475,20250424,20250607,20250623,1,7,1149.0,CZK
37476,20250424,20250425,,1,16,3555.93,CZK
37477,20250424,20250425,20250427,1,27,437.6,CZK
37478,20250424,20250424,20250430,1,54,2131.33,CZK
37479,20250424,20250424,,1,66,7264.97,CZK
37480,20250424,20250524,20250610,1,105,654.07,CZK
37481,20250424,20250425,20250429,1,118,12237.13,CZK
37482,20250424,20250428,20250502,1,119,4539.48,CZK
37483,20250424,20250529,20250611,1,151,11312.4,CZK
37484,20250424,20250428,20250505,1,180,3062.66,CZK
37485,20250424,20250529,,1,181,1135.35,CZK
37486,20250424,20250501,20250430,1,200,1684.1,CZK
37487,20250424,20250427,20250430,1,216,3132.16,CZK
37488,20250424,20250430,20250429,1,218,1699.15,CZK
37489,20250424,20250426,20250428,1,284,12573.24,CZK
37490,20250424,20250501,20250430,1,290,3801.4,CZK
37491,20250424,20250501,20250502,1,332,418.32,CZK
37492,20250424,20250430,20250507,1,354,217.88,CZK
37493,20250424,20250425,,1,477,4154.34,CZK
37494,20250424,20250426,20250425,1,478,4298.07,CZK
37495,20250424,20250428,20250501,1,493,3498.69,CZK
37496,20250424,20250602,20250530,1,502,416.1,CZK
37497,20250424,20250608,20250627,1,508,577.52,CZK
37498,20250424,20250603,,1,520,267.28,CZK
37499,20250424,20250428,,1,522,1561.82,CZK
37500,20250424,20250425,20250425,1,555,575.22,CZK
37501,20250424,20250428,20250505,1,560,3008.18,CZK
37502,20250424,20250427,20250427,1,636,6866.42,CZK
37503,20250424,20250522,20250522,1,639,3375.66,CZK
37504,20250424,20250425,20250425,1,650,377.07,CZK
37505,20250424,20250424,,1,658,566.36,CZK
37506,20250424,20250425,20250501,1,664,7112.38,CZK
37507,20250424,20250427,20250426,1,709,1520.06,CZK
37508,20250424,20250425,20250424,1,736,3357.5099999999998,CZK
37509,20250424,20250424,20250425,1,739,4361.54,CZK
37510,20250424,20250428,20250505,1,741,1763.44,CZK
37511,20250424,20250603,20250622,1,749,416.63,CZK
37512,20250424,20250607,20250606,1,774,186.14,CZK
37513,20250424,20250426,20250428,1,800,2323.44,CZK
37514,20250424,20250527,,1,803,648.38,CZK
37515,20250424,20250427,20250503,1,811,7283.06,CZK
37516,20250424,20250501,20250506,1,814,1702.11,CZK
37517,20250424,20250501,20250502,1,830,4343.64,CZK
37518,20250424,20250429,,1,849,620.7,CZK
37519,20250424,20250501,20250506,1,860,3332.98,CZK
37520,20250424,20250602,20250618,1,867,11485.98,CZK
37521,20250424,20250425,20250427,1,879,416.39,CZK
37522,20250424,20250527,20250613,1,912,432.27,CZK
37523,20250424,20250425,20250424,1,917,4403.25,CZK
37524,20250424,20250530,20250607,1,935,6403.26,CZK
37525,20250424,20250501,20250507,1,940,3406.91,CZK
37526,20250424,20250527,20250526,1,942,6570.49,CZK
37527,20250424,20250430,20250502,1,950,259.22,CZK
37528,20250424,20250425,20250501,1,960,6982.77,CZK
37529,20250424,20250428,20250427,1,975,7271.42,CZK
37530,20250424,20250424,20250428,1,1003,367.62,CZK
37531,20250424,20250602,20250607,1,1082,2110.45,CZK
37532,20250424,20250425,20250424,1,1108,4955.98,CZK
37533,20250424,20250602,,1,1118,1123.95,CZK
37534,20250424,20250530,20250601,1,1120,7286.5,CZK
37535,20250424,20250425,20250501,1,1138,399.05,CZK
37536,20250424,20250425,20250502,1,1173,1681.75,CZK
37537,20250424,20250519,20250606,1,1193,243.92,CZK
37538,20250424,20250424,20250427,1,1199,8368.39,CZK
37539,20250424,20250428,20250503,2,59,10995.19,EUR
37540,20250424,20250426,20250503,2,186,270.84,EUR
37541,20250424,20250426,20250428,2,189,5030.63,EUR
37542,20250424,20250425,20250424,2,210,6726.97,EUR
37543,20250424,20250428,20250502,2,225,1540.53,EUR
37544,20250424,20250429,20250503,2,505,382.12,EUR
37545,20250424,20250429,20250502,2,532,143.64,EUR
37546,20250424,20250429,20250505,2,542,371.95,EUR
37547,20250424,20250428,20250505,2,583,7306.47,EUR
37548,20250424,20250424,20250429,2,737,1512.67,EUR
37549,20250424,20250429,20250502,2,739,1514.13,EUR
37550,20250424,20250425,20250424,2,760,6854.7,EUR
37551,20250424,20250427,20250430,2,801,4990.28,EUR
37552,20250424,20250522,20250530,2,935,2181.46,EUR
37553,20250425,20250606,20250604,1,1,4722.35,CZK
37554,20250425,20250425,20250428,1,4,1792.66,CZK
37555,20250425,20250427,20250504,1,50,446.72,CZK
37556,20250425,20250501,20250503,1,70,5283.89,CZK
37557,20250425,20250428,20250428,1,77,7274.54,CZK
37558,20250425,20250426,20250427,1,84,4830.7,CZK
37559,20250425,20250428,20250504,1,88,400.28,CZK
37560,20250425,20250501,20250506,1,119,5247.24,CZK
37561,20250425,20250429,20250502,1,125,976.92,CZK
37562,20250425,20250429,20250501,1,136,431.14,CZK
37563,20250425,20250429,20250430,1,148,2389.02,CZK
37564,20250425,20250429,20250501,1,153,147.54,CZK
37565,20250425,20250426,20250501,1,165,382.59,CZK
37566,20250425,20250429,20250501,1,220,1742.12,CZK
37567,20250425,20250425,20250424,1,221,1491.91,CZK
37568,20250425,20250425,20250425,1,271,508.93,CZK
37569,20250425,20250429,20250430,1,289,187.98,CZK
37570,20250425,20250607,20250610,1,298,3016.62,CZK
37571,20250425,20250427,20250430,1,319,3385.58,CZK
37572,20250425,20250430,20250429,1,322,4556.96,CZK
37573,20250425,20250524,20250522,1,347,1746.68,CZK
37574,20250425,20250426,20250426,1,363,3553.94,CZK
37575,20250425,20250605,,1,408,211.82,CZK
37576,20250425,20250430,20250501,1,421,1156.43,CZK
37577,20250425,20250603,20250531,1,554,1518.34,CZK
37578,20250425,20250527,20250605,1,563,7782.81,CZK
37579,20250425,20250428,20250430,1,566,4923.87,CZK
37580,20250425,20250502,20250509,1,582,4823.01,CZK
37581,20250425,20250429,20250505,1,615,3124.45,CZK
37582,20250425,20250428,,1,617,432.75,CZK
37583,20250425,20250427,20250426,1,629,4674.78,CZK
37584,20250425,20250524,20250605,1,707,210.94,CZK
37585,20250425,20250526,20250607,1,711,2457.23,CZK
37586,20250425,20250501,20250503,1,721,444.96,CZK
37587,20250425,20250425,20250430,1,757,5074.25,CZK
37588,20250425,20250426,20250502,1,796,1696.15,CZK
37589,20250425,20250429,20250428,1,869,3963.54,CZK
37590,20250425,20250501,20250507,1,894,646.14,CZK
37591,20250425,20250502,20250503,1,936,400.7,CZK
37592,20250425,20250430,20250503,1,946,4583.5,CZK
37593,20250425,20250425,,1,1025,139.69,CZK
37594,20250425,20250605,20250614,1,1057,10746.78,CZK
37595,20250425,20250530,,1,1082,1697.36,CZK
37596,20250425,20250609,20250617,1,1084,1543.23,CZK
37597,20250425,20250605,20250616,1,1085,1031.33,CZK
37598,20250425,20250429,,1,1108,2464.3,CZK
37599,20250425,20250604,,1,1135,181.28,CZK
37600,20250425,20250427,,1,1138,656.45,CZK
37601,20250425,20250427,,1,1157,390.94,CZK
37602,20250425,20250425,20250427,1,1190,545.72,CZK
37603,20250425,20250429,20250506,2,18,2264.01,EUR
37604,20250425,20250425,,2,57,1442.13,EUR
37605,20250425,20250609,20250617,2,64,1145.0,EUR
37606,20250425,20250426,20250502,2,78,3700.64,EUR
37607,20250425,20250428,20250501,2,113,424.73,EUR
37608,20250425,20250425,20250426,2,197,1464.71,EUR
37609,20250425,20250425,20250430,2,225,136.09,EUR
37610,20250425,20250428,20250501,2,283,4989.74,EUR
37611,20250425,20250606,20250617,2,299,1553.35,EUR
37612,20250425,20250425,20250428,2,326,3385.27,EUR
37613,20250425,20250428,20250430,2,379,2386.88,EUR
37614,20250425,20250427,20250503,2,395,207.66,EUR
37615,20250425,20250425,20250427,2,443,213.05,EUR
37616,20250425,20250425,20250426,2,494,7187.94,EUR
37617,20250425,20250502,20250502,2,509,1755.76,EUR
37618,20250425,20250502,,2,526,4710.49,EUR
37619,20250425,20250524,,2,528,1529.43,EUR
37620,20250425,20250426,20250503,2,532,2383.93,EUR
37621,20250425,20250426,20250502,2,538,1640.11,EUR
37622,20250425,20250530,20250528,2,572,203.57,EUR
37623,20250425,20250501,20250505,2,651,405.68,EUR
37624,20250425,20250428,,2,656,3531.87,EUR
37625,20250425,20250426,20250425,2,682,5232.78,EUR
37626,20250425,20250501,20250430,2,694,3480.27,EUR
37627,20250425,20250427,20250426,2,699,2441.51,EUR
37628,20250425,20250605,20250608,2,708,204.12,EUR
37629,20250425,20250426,20250503,2,723,2474.24,EUR
37630,20250425,20250502,20250501,2,732,3394.63,EUR
37631,20250425,20250528,20250526,2,749,1479.32,EUR
37632,20250425,20250604,20250615,2,995,267.56,EUR
37633,20250425,20250529,20250604,2,1014,1174.32,EUR
37634,20250425,20250430,20250504,2,1067,392.33,EUR
37635,20250425,20250425,20250426,2,1121,1731.58,EUR
37636,20250425,20250501,20250506,2,1129,4548.59,EUR
37637,20250425,20250602,20250618,2,1166,1666.1,EUR
37638,20250426,20250528,20250525,1,12,1164.02,CZK
37639,20250426,20250429,20250429,1,33,6359.12,CZK
37640,20250426,20250429,20250502,1,38,1034.34,CZK
37641,20250426,20250428,20250503,1,52,1789.43,CZK
37642,20250426,20250501,20250507,1,70,5136.17,CZK
37643,20250426,20250428,20250502,1,98,3523.04,CZK
37644,20250426,20250527,20250610,1,117,189.03,CZK
37645,20250426,20250608,20250625,1,151,1785.21,CZK
37646,20250426,20250427,20250504,1,157,1716.77,CZK
37647,20250426,20250430,20250429,1,176,1481.84,CZK
37648,20250426,20250428,,1,209,12395.52,CZK
37649,20250426,20250429,20250506,1,243,4141.17,CZK
37650,20250426,20250503,20250506,1,255,638.87,CZK
37651,20250426,20250502,20250505,1,271,1564.24,CZK
37652,20250426,20250503,20250507,1,294,1041.33,CZK
37653,20250426,20250427,20250504,1,309,256.66,CZK
37654,20250426,20250530,20250601,1,327,3419.83,CZK
37655,20250426,20250429,20250501,1,330,1696.19,CZK
37656,20250426,20250503,20250509,1,341,2230.57,CZK
37657,20250426,20250427,20250430,1,378,560.99,CZK
37658,20250426,20250501,20250505,1,379,6480.27,CZK
37659,20250426,20250503,20250502,1,400,3112.8,CZK
37660,20250426,20250609,20250612,1,406,3579.21,CZK
37661,20250426,20250426,20250502,1,416,642.17,CZK
37662,20250426,20250501,20250508,1,444,546.55,CZK
37663,20250426,20250503,20250502,1,472,2236.28,CZK
37664,20250426,20250502,20250505,1,530,7139.4,CZK
37665,20250426,20250429,20250430,1,592,1041.44,CZK
37666,20250426,20250603,20250620,1,642,7329.64,CZK
37667,20250426,20250502,20250507,1,645,3400.03,CZK
37668,20250426,20250502,20250505,1,669,2320.02,CZK
37669,20250426,20250429,20250428,1,679,652.09,CZK
37670,20250426,20250429,20250502,1,684,5364.94,CZK
37671,20250426,20250530,20250608,1,692,3408.11,CZK
37672,20250426,20250430,20250429,1,706,559.82,CZK
37673,20250426,20250430,20250504,1,721,5046.4,CZK
37674,20250426,20250524,20250521,1,724,7813.29,CZK
37675,20250426,20250428,20250428,1,726,364.89,CZK
37676,20250426,20250430,20250503,1,740,575.59,CZK
37677,20250426,20250531,,1,743,2178.79,CZK
37678,20250426,20250501,20250504,1,761,5175.36,CZK
37679,20250426,20250426,,1,768,2155.47,CZK
37680,20250426,20250602,20250530,1,780,414.36,CZK
37681,20250426,20250501,20250501,1,786,400.68,CZK
37682,20250426,20250428,20250504,1,796,5374.16,CZK
37683,20250426,20250502,20250504,1,797,1690.11,CZK
37684,20250426,20250426,20250503,1,849,9460.97,CZK
37685,20250426,20250427,20250429,1,855,2131.33,CZK
37686,20250426,20250427,,1,856,5002.17,CZK
37687,20250426,20250524,20250609,1,867,1147.67,CZK
37688,20250426,20250428,20250501,1,889,142.03,CZK
37689,20250426,20250502,20250502,1,901,193.62,CZK
37690,20250426,20250609,20250619,1,914,3509.16,CZK
37691,20250426,20250427,20250428,1,917,390.41,CZK
37692,20250426,20250430,20250501,1,975,382.24,CZK
37693,20250426,20250430,20250505,1,984,523.31,CZK
37694,20250426,20250426,20250426,1,1004,4982.61,CZK
37695,20250426,20250522,20250519,1,1014,2434.59,CZK
37696,20250426,20250502,20250507,1,1017,11022.44,CZK
37697,20250426,20250430,20250430,1,1069,626.04,CZK
37698,20250426,20250524,20250609,1,1071,372.54,CZK
37699,20250426,20250524,20250602,1,1074,1722.24,CZK
37700,20250426,20250503,,1,1092,416.16,CZK
37701,20250426,20250526,20250612,1,1169,571.36,CZK
37702,20250426,20250502,20250509,1,1187,12142.86,CZK
37703,20250426,20250428,20250504,2,15,4668.37,EUR
37704,20250426,20250426,20250430,2,86,439.5,EUR
37705,20250426,20250522,20250530,2,214,572.25,EUR
37706,20250426,20250429,20250428,2,259,3591.21,EUR
37707,20250426,20250605,20250605,2,262,4583.62,EUR
37708,20250426,20250503,20250503,2,400,4338.29,EUR
37709,20250426,20250502,20250504,2,477,3385.36,EUR
37710,20250426,20250503,20250505,2,496,4351.49,EUR
37711,20250426,20250429,20250501,2,562,7279.35,EUR
37712,20250426,20250502,20250508,2,569,6888.78,EUR
37713,20250426,20250428,20250428,2,618,1661.65,EUR
37714,20250426,20250604,20250611,2,707,4990.68,EUR
37715,20250426,20250428,20250430,2,727,6766.98,EUR
37716,20250426,20250502,20250506,2,744,2282.86,EUR
37717,20250426,20250605,20250603,2,779,1624.08,EUR
37718,20250426,20250606,20250617,2,803,3437.56,EUR
37719,20250426,20250427,20250426,2,809,262.92,EUR
37720,20250426,20250428,20250503,2,865,616.67,EUR
37721,20250426,20250502,20250509,2,938,1560.6,EUR
37722,20250426,20250428,20250504,2,951,7040.49,EUR
37723,20250426,20250501,20250505,2,1091,6927.1,EUR
37724,20250426,20250602,20250611,2,1098,2321.52,EUR
37725,20250426,20250428,20250504,2,1151,4896.21,EUR
37726,20250426,20250429,20250506,2,1153,187.05,EUR
37727,20250427,20250611,20250617,1,7,204.74,CZK
37728,20250427,20250522,20250524,1,14,1566.87,CZK
37729,20250427,20250429,20250502,1,37,3328.3,CZK
37730,20250427,20250428,,1,48,4811.16,CZK
37731,20250427,20250428,20250505,1,68,1539.34,CZK
37732,20250427,20250430,20250505,1,70,3051.39,CZK
37733,20250427,20250502,20250506,1,111,381.42,CZK
37734,20250427,20250522,20250604,1,116,5053.39,CZK
37735,20250427,20250504,20250506,1,188,149.29,CZK
37736,20250427,20250430,20250429,1,209,6543.59,CZK
37737,20250427,20250503,,1,227,1778.69,CZK
37738,20250427,20250504,20250511,1,232,129.85,CZK
37739,20250427,20250601,20250603,1,235,646.53,CZK
37740,20250427,20250503,20250502,1,251,6478.28,CZK
37741,20250427,20250503,20250506,1,276,7822.39,CZK
37742,20250427,20250428,,1,309,535.43,CZK
37743,20250427,20250427,,1,341,211.53,CZK
37744,20250427,20250428,20250430,1,364,11730.82,CZK
37745,20250427,20250608,20250616,1,371,2344.51,CZK
37746,20250427,20250529,20250604,1,386,383.73,CZK
37747,20250427,20250503,20250510,1,394,2273.07,CZK
37748,20250427,20250501,20250503,1,433,1465.76,CZK
37749,20250427,20250502,20250503,1,438,2110.28,CZK
37750,20250427,20250504,20250504,1,500,3290.03,CZK
37751,20250427,20250530,20250608,1,574,1723.13,CZK
37752,20250427,20250503,20250510,1,626,1727.3,CZK
37753,20250427,20250606,20250607,1,630,140.24,CZK
37754,20250427,20250524,,1,689,1184.41,CZK
37755,20250427,20250430,20250501,1,690,6114.26,CZK
37756,20250427,20250428,20250503,1,710,4383.87,CZK
37757,20250427,20250525,20250606,1,711,7280.01,CZK
37758,20250427,20250524,20250521,1,714,7508.78,CZK
37759,20250427,20250427,20250503,1,733,4586.17,CZK
37760,20250427,20250528,20250601,1,743,3609.0,CZK
37761,20250427,20250429,20250505,1,771,3612.05,CZK
37762,20250427,20250504,20250509,1,815,189.63,CZK
37763,20250427,20250609,20250616,1,816,4470.88,CZK
37764,20250427,20250430,20250506,1,818,2996.83,CZK
37765,20250427,20250525,20250529,1,825,4555.86,CZK
37766,20250427,20250428,20250428,1,841,11506.86,CZK
37767,20250427,20250602,20250530,1,883,2396.63,CZK
37768,20250427,20250428,20250505,1,929,1668.4,CZK
37769,20250427,20250601,20250601,1,957,1451.45,CZK
37770,20250427,20250429,20250506,1,972,3139.73,CZK
37771,20250427,20250504,20250503,1,980,125.61,CZK
37772,20250427,20250601,20250603,1,982,5161.51,CZK
37773,20250427,20250427,20250430,1,987,1686.32,CZK
37774,20250427,20250504,20250505,1,1002,3066.81,CZK
37775,20250427,20250428,20250428,1,1012,4669.57,CZK
37776,20250427,20250501,20250430,1,1050,4582.47,CZK
37777,20250427,20250606,20250616,1,1057,4681.12,CZK
37778,20250427,20250503,20250508,1,1100,585.92,CZK
37779,20250427,20250501,20250430,1,1117,556.61,CZK
37780,20250427,20250523,20250524,1,1130,5297.61,CZK
37781,20250427,20250524,20250603,1,1150,4143.34,CZK
37782,20250427,20250529,20250617,1,1166,431.62,CZK
37783,20250427,20250530,20250609,1,1176,1620.31,CZK
37784,20250427,20250427,20250501,1,1199,3502.31,CZK
37785,20250427,20250502,20250508,2,17,574.47,EUR
37786,20250427,20250501,20250505,2,22,361.84,EUR
37787,20250427,20250427,20250430,2,69,434.09,EUR
37788,20250427,20250427,,2,92,7758.490000000001,EUR
37789,20250427,20250428,20250502,2,118,2375.49,EUR
37790,20250427,20250504,20250508,2,149,524.54,EUR
37791,20250427,20250503,20250504,2,155,3912.92,EUR
37792,20250427,20250603,20250602,2,178,376.36,EUR
37793,20250427,20250504,20250504,2,212,5331.48,EUR
37794,20250427,20250502,20250501,2,215,7043.47,EUR
37795,20250427,20250504,20250506,2,316,434.27,EUR
37796,20250427,20250503,20250506,2,438,421.13,EUR
37797,20250427,20250430,20250501,2,449,4674.05,EUR
37798,20250427,20250501,20250502,2,491,3086.2,EUR
37799,20250427,20250522,20250530,2,543,144.04,EUR
37800,20250427,20250530,20250603,2,549,3392.68,EUR
37801,20250427,20250427,,2,592,534.95,EUR
37802,20250427,20250501,,2,608,4827.74,EUR
37803,20250427,20250530,,2,640,1596.11,EUR
37804,20250427,20250427,20250430,2,666,5365.4,EUR
37805,20250427,20250609,20250622,2,692,141.2,EUR
37806,20250427,20250601,20250602,2,803,12538.33,EUR
37807,20250427,20250430,20250507,2,836,2024.02,EUR
37808,20250427,20250503,20250507,2,871,7248.76,EUR
37809,20250427,20250503,20250502,2,894,288.96,EUR
37810,20250427,20250430,20250507,2,941,10962.67,EUR
37811,20250427,20250503,,2,1052,4801.58,EUR
37812,20250427,20250427,20250426,2,1062,123.19,EUR
37813,20250427,20250610,20250613,2,1114,10822.51,EUR
37814,20250427,20250522,20250527,2,1123,1498.86,EUR
37815,20250428,20250502,20250504,1,33,5354.63,CZK
37816,20250428,20250430,20250503,1,34,1785.49,CZK
37817,20250428,20250429,20250502,1,39,5624.17,CZK
37818,20250428,20250502,20250503,1,55,361.76,CZK
37819,20250428,20250528,20250609,1,56,10985.87,CZK
37820,20250428,20250430,20250501,1,59,1686.53,CZK
37821,20250428,20250501,20250501,1,86,550.75,CZK
37822,20250428,20250505,20250507,1,115,2174.38,CZK
37823,20250428,20250502,20250502,1,119,1649.47,CZK
37824,20250428,20250428,20250501,1,130,12241.62,CZK
37825,20250428,20250430,,1,135,292.08,CZK
37826,20250428,20250502,20250502,1,197,4659.79,CZK
37827,20250428,20250502,20250505,1,215,218.42,CZK
37828,20250428,20250504,20250507,1,222,2146.08,CZK
37829,20250428,20250428,,1,248,7185.82,CZK
37830,20250428,20250502,20250509,1,268,7111.26,CZK
37831,20250428,20250607,20250607,1,299,1734.05,CZK
37832,20250428,20250610,20250628,1,327,148.32,CZK
37833,20250428,20250428,,1,356,7038.35,CZK
37834,20250428,20250502,20250504,1,362,429.89,CZK
37835,20250428,20250430,20250505,1,363,3280.71,CZK
37836,20250428,20250502,20250501,1,378,437.65,CZK
37837,20250428,20250611,20250614,1,403,4631.97,CZK
37838,20250428,20250526,20250612,1,406,4468.25,CZK
37839,20250428,20250429,20250430,1,409,4576.87,CZK
37840,20250428,20250430,20250502,1,449,657.3,CZK
37841,20250428,20250501,20250504,1,460,1659.92,CZK
37842,20250428,20250502,,1,469,4015.49,CZK
37843,20250428,20250505,20250508,1,488,4337.21,CZK
37844,20250428,20250429,20250429,1,498,4782.06,CZK
37845,20250428,20250504,20250509,1,556,4620.73,CZK
37846,20250428,20250504,20250510,1,588,430.53,CZK
37847,20250428,20250611,20250627,1,625,248.28,CZK
37848,20250428,20250430,20250504,1,638,10484.44,CZK
37849,20250428,20250610,20250607,1,689,647.15,CZK
37850,20250428,20250501,,1,709,2915.42,CZK
37851,20250428,20250505,20250511,1,719,199.31,CZK
37852,20250428,20250430,,1,744,201.84,CZK
37853,20250428,20250502,20250505,1,747,8197.99,CZK
37854,20250428,20250605,20250617,1,779,7487.08,CZK
37855,20250428,20250505,20250505,1,797,1022.94,CZK
37856,20250428,20250428,20250503,1,815,387.04,CZK
37857,20250428,20250429,20250430,1,840,3540.63,CZK
37858,20250428,20250504,20250511,1,861,211.35,CZK
37859,20250428,20250501,20250502,1,880,597.67,CZK
37860,20250428,20250502,20250507,1,897,1659.54,CZK
37861,20250428,20250429,20250501,1,975,652.53,CZK
37862,20250428,20250503,20250502,1,1004,1728.47,CZK
37863,20250428,20250504,,1,1032,4089.63,CZK
37864,20250428,20250505,20250505,1,1033,3519.72,CZK
37865,20250428,20250606,20250604,1,1082,2083.92,CZK
37866,20250428,20250604,,1,1104,3945.29,CZK
37867,20250428,20250505,20250507,1,1119,4039.01,CZK
37868,20250428,20250603,20250616,1,1188,597.6,CZK
37869,20250428,20250430,20250429,2,10,438.99,EUR
37870,20250428,20250505,20250506,2,62,4973.78,EUR
37871,20250428,20250429,20250506,2,146,4740.7,EUR
37872,20250428,20250428,20250429,2,173,124.56,EUR
37873,20250428,20250502,20250508,2,200,12591.48,EUR
37874,20250428,20250430,20250430,2,209,1477.36,EUR
37875,20250428,20250601,20250529,2,226,1647.02,EUR
37876,20250428,20250504,20250510,2,229,1506.3,EUR
37877,20250428,20250505,20250504,2,282,253.69,EUR
37878,20250428,20250505,,2,302,3421.63,EUR
37879,20250428,20250502,20250507,2,351,439.16,EUR
37880,20250428,20250526,20250602,2,574,260.8,EUR
37881,20250428,20250504,,2,651,10630.93,EUR
37882,20250428,20250603,20250613,2,655,595.7,EUR
37883,20250428,20250505,20250510,2,665,260.73,EUR
37884,20250428,20250503,,2,733,390.53,EUR
37885,20250428,20250502,20250508,2,845,362.12,EUR
37886,20250428,20250428,20250429,2,851,2411.99,EUR
37887,20250428,20250528,20250609,2,866,3624.68,EUR
37888,20250428,20250604,20250605,2,876,7279.25,EUR
37889,20250428,20250428,20250504,2,888,2311.97,EUR
37890,20250428,20250428,20250505,2,921,2961.2,EUR
37891,20250428,20250503,20250502,2,1005,8024.39,EUR
37892,20250428,20250502,20250505,2,1053,147.64,EUR
37893,20250428,20250503,20250503,2,1100,2982.55,EUR
37894,20250428,20250429,20250501,2,1116,432.36,EUR
37895,20250428,20250502,20250504,2,1197,638.0,EUR
37896,20250429,20250602,20250614,1,3,8320.62,CZK
37897,20250429,20250429,20250503,1,47,145.41,CZK
37898,20250429,20250501,20250506,1,60,2460.35,CZK
37899,20250429,20250430,,1,65,4969.41,CZK
37900,20250429,20250429,20250501,1,90,6931.48,CZK
37901,20250429,20250502,20250502,1,118,7391.41,CZK
37902,20250429,20250429,20250429,1,123,1782.87,CZK
37903,20250429,20250430,20250507,1,148,7259.7,CZK
37904,20250429,20250429,20250502,1,212,405.36,CZK
37905,20250429,20250530,20250604,1,226,8282.93,CZK
37906,20250429,20250503,20250508,1,328,3449.46,CZK
37907,20250429,20250505,20250508,1,333,3089.41,CZK
