plan_line_id,version,month_key,entity_id,cost_center_id,account_id,amount
1076,FCST_W01_2026,20250101,1,20,8,-50603.15
1077,FCST_W01_2026,20250101,1,30,8,-75493.21
1078,FCST_W01_2026,20250101,1,40,8,-70298.01
1079,FCST_W01_2026,20250101,2,10,1,196288.84
1080,FCST_W01_2026,20250101,2,20,1,259123.25
1081,FCST_W01_2026,20250101,2,10,2,269606.55
1082,FCST_W01_2026,20250101,2,20,2,208721.06
1083,FCST_W01_2026,20250101,2,10,3,-32045.73
1084,FCST_W01_2026,20250101,2,10,4,-76355.04
1085,FCST_W01_2026,20250101,2,10,5,-71680.82
1086,FCST_W01_2026,20250101,2,20,5,-86414.42
1087,FCST_W01_2026,20250101,2,30,5,-96032.58
1088,FCST_W01_2026,20250101,2,40,5,-73185.86
1089,FCST_W01_2026,20250101,2,10,6,-72318.72
1090,FCST_W01_2026,20250101,2,20,6,-27363.91
1091,FCST_W01_2026,20250101,2,30,6,-64428.59
1092,FCST_W01_2026,20250101,2,40,6,-94315.81
1093,FCST_W01_2026,20250101,2,10,7,-85564.05
1094,FCST_W01_2026,20250101,2,20,7,-47118.49
1095,FCST_W01_2026,20250101,2,30,7,-70262.04
1096,FCST_W01_2026,20250101,2,40,7,-78904.47
1097,FCST_W01_2026,20250101,2,10,8,-75685.52
1098,FCST_W01_2026,20250101,2,20,8,-90063.23
1099,FCST_W01_2026,20250101,2,30,8,-51178.47
1100,FCST_W01_2026,20250101,2,40,8,-52688.12
1101,FCST_W01_2026,20250201,1,10,1,479412.5
1102,FCST_W01_2026,20250201,1,20,1,501165.83
1103,FCST_W01_2026,20250201,1,10,2,289678.92
1104,FCST_W01_2026,20250201,1,20,2,365581.46
1105,FCST_W01_2026,20250201,1,10,3,-140280.1
1106,FCST_W01_2026,20250201,1,10,4,-110111.39
1107,FCST_W01_2026,20250201,1,10,5,-67447.46
1108,FCST_W01_2026,20250201,1,20,5,-73885.49
1109,FCST_W01_2026,20250201,1,30,5,-93952.27
1110,FCST_W01_2026,20250201,1,40,5,-70733.56
1111,FCST_W01_2026,20250201,1,10,6,-67446.39
1112,FCST_W01_2026,20250201,1,20,6,-75896.05
1113,FCST_W01_2026,20250201,1,30,6,-63815.56
1114,FCST_W01_2026,20250201,1,40,6,-46585.15
1115,FCST_W01_2026,20250201,1,10,7,-68893.81
1116,FCST_W01_2026,20250201,1,20,7,-59318.46
1117,FCST_W01_2026,20250201,1,30,7,-75557.54
1118,FCST_W01_2026,20250201,1,40,7,-52490.61
1119,FCST_W01_2026,20250201,1,10,8,-75926.56
1120,FCST_W01_2026,20250201,1,20,8,-72073.79
1121,FCST_W01_2026,20250201,1,30,8,-79250.51
1122,FCST_W01_2026,20250201,1,40,8,-56420.59
1123,FCST_W01_2026,20250201,2,10,1,209722.16
1124,FCST_W01_2026,20250201,2,20,1,184527.37
1125,FCST_W01_2026,20250201,2,10,2,277417.36
1126,FCST_W01_2026,20250201,2,20,2,193649.47
1127,FCST_W01_2026,20250201,2,10,3,-63097.5
1128,FCST_W01_2026,20250201,2,10,4,-67107.76
1129,FCST_W01_2026,20250201,2,10,5,-56527.9
1130,FCST_W01_2026,20250201,2,20,5,-59811.72
1131,FCST_W01_2026,20250201,2,30,5,-89250.26
1132,FCST_W01_2026,20250201,2,40,5,-81692.02
1133,FCST_W01_2026,20250201,2,10,6,-73210.02
1134,FCST_W01_2026,20250201,2,20,6,-49131.9
1135,FCST_W01_2026,20250201,2,30,6,-43326.14
1136,FCST_W01_2026,20250201,2,40,6,-66720.18
1137,FCST_W01_2026,20250201,2,10,7,-107184.73
1138,FCST_W01_2026,20250201,2,20,7,-99463.17
1139,FCST_W01_2026,20250201,2,30,7,-85598.43
1140,FCST_W01_2026,20250201,2,40,7,-82702.69
1141,FCST_W01_2026,20250201,2,10,8,-81031.83
1142,FCST_W01_2026,20250201,2,20,8,-85359.71
1143,FCST_W01_2026,20250201,2,30,8,-55791.43
1144,FCST_W01_2026,20250201,2,40,8,-70212.56
1145,FCST_W01_2026,20250301,1,10,1,405786.38
1146,FCST_W01_2026,20250301,1,20,1,461286.62
1147,FCST_W01_2026,20250301,1,10,2,415834.69
1148,FCST_W01_2026,20250301,1,20,2,422172.2
1149,FCST_W01_2026,20250301,1,10,3,-150528.3
1150,FCST_W01_2026,20250301,1,10,4,-126755.83
1151,FCST_W01_2026,20250301,1,10,5,-83832.86
1152,FCST_W01_2026,20250301,1,20,5,-51439.13
1153,FCST_W01_2026,20250301,1,30,5,-112878.54
1154,FCST_W01_2026,20250301,1,40,5,-87979.1
1155,FCST_W01_2026,20250301,1,10,6,-80599.77
1156,FCST_W01_2026,20250301,1,20,6,-42542.83
1157,FCST_W01_2026,20250301,1,30,6,-45771.17
1158,FCST_W01_2026,20250301,1,40,6,-64738.14
1159,FCST_W01_2026,20250301,1,10,7,-90392.14
1160,FCST_W01_2026,20250301,1,20,7,-80471.04
1161,FCST_W01_2026,20250301,1,30,7,-89171.77
1162,FCST_W01_2026,20250301,1,40,7,-87011.75
1163,FCST_W01_2026,20250301,1,10,8,-89705.64
1164,FCST_W01_2026,20250301,1,20,8,-75233.48
1165,FCST_W01_2026,20250301,1,30,8,-40185.43
1166,FCST_W01_2026,20250301,1,40,8,-73028.0
1167,FCST_W01_2026,20250301,2,10,1,133596.18
1168,FCST_W01_2026,20250301,2,20,1,198502.59
1169,FCST_W01_2026,20250301,2,10,2,266882.49
1170,FCST_W01_2026,20250301,2,20,2,246524.5
1171,FCST_W01_2026,20250301,2,10,3,-49474.01
1172,FCST_W01_2026,20250301,2,10,4,-75906.24
1173,FCST_W01_2026,20250301,2,10,5,-71267.96
1174,FCST_W01_2026,20250301,2,20,5,-87073.87
1175,FCST_W01_2026,20250301,2,30,5,-118634.12
1176,FCST_W01_2026,20250301,2,40,5,-63034.47
1177,FCST_W01_2026,20250301,2,10,6,-74871.69
1178,FCST_W01_2026,20250301,2,20,6,-81821.48
1179,FCST_W01_2026,20250301,2,30,6,-84601.57
1180,FCST_W01_2026,20250301,2,40,6,-80940.57
1181,FCST_W01_2026,20250301,2,10,7,-95009.89
1182,FCST_W01_2026,20250301,2,20,7,-61238.96
1183,FCST_W01_2026,20250301,2,30,7,-95711.34
1184,FCST_W01_2026,20250301,2,40,7,-54983.01
1185,FCST_W01_2026,20250301,2,10,8,-65262.4
1186,FCST_W01_2026,20250301,2,20,8,-41784.8
1187,FCST_W01_2026,20250301,2,30,8,-82231.93
1188,FCST_W01_2026,20250301,2,40,8,-51118.03
1189,FCST_W01_2026,20250401,1,10,1,434326.9
1190,FCST_W01_2026,20250401,1,20,1,434036.95
1191,FCST_W01_2026,20250401,1,10,2,369159.42
1192,FCST_W01_2026,20250401,1,20,2,429243.02
1193,FCST_W01_2026,20250401,1,10,3,-129275.87
1194,FCST_W01_2026,20250401,1,10,4,-128280.14
1195,FCST_W01_2026,20250401,1,10,5,-79396.76
1196,FCST_W01_2026,20250401,1,20,5,-63655.09
1197,FCST_W01_2026,20250401,1,30,5,-104605.95
1198,FCST_W01_2026,20250401,1,40,5,-59731.62
1199,FCST_W01_2026,20250401,1,10,6,-105666.87
1200,FCST_W01_2026,20250401,1,20,6,-76816.43
1201,FCST_W01_2026,20250401,1,30,6,-78623.74
1202,FCST_W01_2026,20250401,1,40,6,-56793.67
1203,FCST_W01_2026,20250401,1,10,7,-60508.4
1204,FCST_W01_2026,20250401,1,20,7,-66404.24
1205,FCST_W01_2026,20250401,1,30,7,-59242.7
1206,FCST_W01_2026,20250401,1,40,7,-92927.45
1207,FCST_W01_2026,20250401,1,10,8,-68774.38
1208,FCST_W01_2026,20250401,1,20,8,-67544.49
1209,FCST_W01_2026,20250401,1,30,8,-66459.39
1210,FCST_W01_2026,20250401,1,40,8,-64706.15
1211,FCST_W01_2026,20250401,2,10,1,245779.06
1212,FCST_W01_2026,20250401,2,20,1,208255.04
1213,FCST_W01_2026,20250401,2,10,2,189125.53
1214,FCST_W01_2026,20250401,2,20,2,249709.66
1215,FCST_W01_2026,20250401,2,10,3,-22011.83
1216,FCST_W01_2026,20250401,2,10,4,-54024.61
1217,FCST_W01_2026,20250401,2,10,5,-62784.77
1218,FCST_W01_2026,20250401,2,20,5,-89966.14
1219,FCST_W01_2026,20250401,2,30,5,-119791.32
1220,FCST_W01_2026,20250401,2,40,5,-87112.03
1221,FCST_W01_2026,20250401,2,10,6,-66100.93
1222,FCST_W01_2026,20250401,2,20,6,-53240.75
1223,FCST_W01_2026,20250401,2,30,6,-64420.67
1224,FCST_W01_2026,20250401,2,40,6,-58371.38
1225,FCST_W01_2026,20250401,2,10,7,-89022.07
1226,FCST_W01_2026,20250401,2,20,7,-86658.06
1227,FCST_W01_2026,20250401,2,30,7,-53685.14
1228,FCST_W01_2026,20250401,2,40,7,-64084.49
1229,FCST_W01_2026,20250401,2,10,8,-70526.34
1230,FCST_W01_2026,20250401,2,20,8,-61725.38
1231,FCST_W01_2026,20250401,2,30,8,-50148.77
1232,FCST_W01_2026,20250401,2,40,8,-60346.46
1233,FCST_W01_2026,20250501,1,10,1,404922.2
1234,FCST_W01_2026,20250501,1,20,1,448862.1
1235,FCST_W01_2026,20250501,1,10,2,417583.93
1236,FCST_W01_2026,20250501,1,20,2,522280.25
1237,FCST_W01_2026,20250501,1,10,3,-174211.63
1238,FCST_W01_2026,20250501,1,10,4,-90373.85
1239,FCST_W01_2026,20250501,1,10,5,-74557.75
1240,FCST_W01_2026,20250501,1,20,5,-63486.74
1241,FCST_W01_2026,20250501,1,30,5,-103206.43
1242,FCST_W01_2026,20250501,1,40,5,-75077.27
1243,FCST_W01_2026,20250501,1,10,6,-68255.79
1244,FCST_W01_2026,20250501,1,20,6,-56810.11
1245,FCST_W01_2026,20250501,1,30,6,-47440.76
1246,FCST_W01_2026,20250501,1,40,6,-88578.18
1247,FCST_W01_2026,20250501,1,10,7,-39028.04
1248,FCST_W01_2026,20250501,1,20,7,-72919.43
1249,FCST_W01_2026,20250501,1,30,7,-66738.84
1250,FCST_W01_2026,20250501,1,40,7,-73432.36
1251,FCST_W01_2026,20250501,1,10,8,-59754.57
1252,FCST_W01_2026,20250501,1,20,8,-79562.25
1253,FCST_W01_2026,20250501,1,30,8,-67357.07
1254,FCST_W01_2026,20250501,1,40,8,-69664.63
1255,FCST_W01_2026,20250501,2,10,1,240892.3
1256,FCST_W01_2026,20250501,2,20,1,199497.18
1257,FCST_W01_2026,20250501,2,10,2,193755.18
1258,FCST_W01_2026,20250501,2,20,2,220979.96
1259,FCST_W01_2026,20250501,2,10,3,-55236.43
1260,FCST_W01_2026,20250501,2,10,4,-69773.15
1261,FCST_W01_2026,20250501,2,10,5,-55302.75
1262,FCST_W01_2026,20250501,2,20,5,-76913.93
1263,FCST_W01_2026,20250501,2,30,5,-118621.55
1264,FCST_W01_2026,20250501,2,40,5,-62806.8
1265,FCST_W01_2026,20250501,2,10,6,-59652.76
1266,FCST_W01_2026,20250501,2,20,6,-54357.06
1267,FCST_W01_2026,20250501,2,30,6,-69295.42
1268,FCST_W01_2026,20250501,2,40,6,-65149.32
1269,FCST_W01_2026,20250501,2,10,7,-67826.04
1270,FCST_W01_2026,20250501,2,20,7,-58803.01
1271,FCST_W01_2026,20250501,2,30,7,-57990.64
1272,FCST_W01_2026,20250501,2,40,7,-94803.94
1273,FCST_W01_2026,20250501,2,10,8,-67982.36
1274,FCST_W01_2026,20250501,2,20,8,-70301.35
1275,FCST_W01_2026,20250501,2,30,8,-95335.82
1276,FCST_W01_2026,20250501,2,40,8,-73839.47
1277,FCST_W01_2026,20250601,1,10,1,495116.74
1278,FCST_W01_2026,20250601,1,20,1,435498.14
1279,FCST_W01_2026,20250601,1,10,2,504258.31
1280,FCST_W01_2026,20250601,1,20,2,450323.83
1281,FCST_W01_2026,20250601,1,10,3,-144300.45
1282,FCST_W01_2026,20250601,1,10,4,-138851.23
1283,FCST_W01_2026,20250601,1,10,5,-62604.14
1284,FCST_W01_2026,20250601,1,20,5,-72052.42
1285,FCST_W01_2026,20250601,1,30,5,-100583.24
1286,FCST_W01_2026,20250601,1,40,5,-77635.71
1287,FCST_W01_2026,20250601,1,10,6,-82634.1
1288,FCST_W01_2026,20250601,1,20,6,-59272.09
1289,FCST_W01_2026,20250601,1,30,6,-58577.98
1290,FCST_W01_2026,20250601,1,40,6,-70259.96
1291,FCST_W01_2026,20250601,1,10,7,-68934.39
1292,FCST_W01_2026,20250601,1,20,7,-85954.83
1293,FCST_W01_2026,20250601,1,30,7,-36835.83
1294,FCST_W01_2026,20250601,1,40,7,-69099.28
1295,FCST_W01_2026,20250601,1,10,8,-80912.72
1296,FCST_W01_2026,20250601,1,20,8,-94062.98
1297,FCST_W01_2026,20250601,1,30,8,-60730.67
1298,FCST_W01_2026,20250601,1,40,8,-74246.1
1299,FCST_W01_2026,20250601,2,10,1,287666.31
1300,FCST_W01_2026,20250601,2,20,1,243349.92
1301,FCST_W01_2026,20250601,2,10,2,209767.82
1302,FCST_W01_2026,20250601,2,20,2,201090.57
1303,FCST_W01_2026,20250601,2,10,3,-120016.65
1304,FCST_W01_2026,20250601,2,10,4,-66811.54
1305,FCST_W01_2026,20250601,2,10,5,-76556.76
1306,FCST_W01_2026,20250601,2,20,5,-62329.51
1307,FCST_W01_2026,20250601,2,30,5,-81875.32
1308,FCST_W01_2026,20250601,2,40,5,-61743.36
1309,FCST_W01_2026,20250601,2,10,6,-56491.5
1310,FCST_W01_2026,20250601,2,20,6,-79290.24
1311,FCST_W01_2026,20250601,2,30,6,-69084.11
1312,FCST_W01_2026,20250601,2,40,6,-53055.54
1313,FCST_W01_2026,20250601,2,10,7,-67383.21
1314,FCST_W01_2026,20250601,2,20,7,-78861.27
1315,FCST_W01_2026,20250601,2,30,7,-36118.05
1316,FCST_W01_2026,20250601,2,40,7,-80344.62
1317,FCST_W01_2026,20250601,2,10,8,-64068.1
1318,FCST_W01_2026,20250601,2,20,8,-43201.29
1319,FCST_W01_2026,20250601,2,30,8,-49901.69
1320,FCST_W01_2026,20250601,2,40,8,-71475.7
1321,FCST_W01_2026,20250701,1,10,1,429101.81
1322,FCST_W01_2026,20250701,1,20,1,427203.03
1323,FCST_W01_2026,20250701,1,10,2,438291.71
1324,FCST_W01_2026,20250701,1,20,2,408882.25
1325,FCST_W01_2026,20250701,1,10,3,-180895.76
1326,FCST_W01_2026,20250701,1,10,4,-128019.92
1327,FCST_W01_2026,20250701,1,10,5,-55986.87
1328,FCST_W01_2026,20250701,1,20,5,-72141.92
1329,FCST_W01_2026,20250701,1,30,5,-83972.91
1330,FCST_W01_2026,20250701,1,40,5,-83319.4
1331,FCST_W01_2026,20250701,1,10,6,-98988.5
1332,FCST_W01_2026,20250701,1,20,6,-63579.66
1333,FCST_W01_2026,20250701,1,30,6,-39112.1
1334,FCST_W01_2026,20250701,1,40,6,-61403.51
1335,FCST_W01_2026,20250701,1,10,7,-52917.14
1336,FCST_W01_2026,20250701,1,20,7,-90702.2
1337,FCST_W01_2026,20250701,1,30,7,-86784.3
1338,FCST_W01_2026,20250701,1,40,7,-76784.69
1339,FCST_W01_2026,20250701,1,10,8,-76223.2
1340,FCST_W01_2026,20250701,1,20,8,-96795.76
1341,FCST_W01_2026,20250701,1,30,8,-58178.01
1342,FCST_W01_2026,20250701,1,40,8,-64706.44
1343,FCST_W01_2026,20250701,2,10,1,297139.84
1344,FCST_W01_2026,20250701,2,20,1,162684.11
1345,FCST_W01_2026,20250701,2,10,2,106272.64
1346,FCST_W01_2026,20250701,2,20,2,282222.6
1347,FCST_W01_2026,20250701,2,10,3,-53243.19
1348,FCST_W01_2026,20250701,2,10,4,-82336.06
1349,FCST_W01_2026,20250701,2,10,5,-57449.23
1350,FCST_W01_2026,20250701,2,20,5,-88882.2
1351,FCST_W01_2026,20250701,2,30,5,-145022.63
1352,FCST_W01_2026,20250701,2,40,5,-64455.46
1353,FCST_W01_2026,20250701,2,10,6,-62463.95
1354,FCST_W01_2026,20250701,2,20,6,-73071.03
1355,FCST_W01_2026,20250701,2,30,6,-49813.71
1356,FCST_W01_2026,20250701,2,40,6,-68120.21
1357,FCST_W01_2026,20250701,2,10,7,-74582.71
1358,FCST_W01_2026,20250701,2,20,7,-61907.28
1359,FCST_W01_2026,20250701,2,30,7,-76847.1
1360,FCST_W01_2026,20250701,2,40,7,-60353.87
1361,FCST_W01_2026,20250701,2,10,8,-60330.67
1362,FCST_W01_2026,20250701,2,20,8,-48082.29
1363,FCST_W01_2026,20250701,2,30,8,-63089.81
1364,FCST_W01_2026,20250701,2,40,8,-70099.54
1365,FCST_W01_2026,20250801,1,10,1,375795.91
1366,FCST_W01_2026,20250801,1,20,1,512982.5
1367,FCST_W01_2026,20250801,1,10,2,452850.68
1368,FCST_W01_2026,20250801,1,20,2,452467.28
1369,FCST_W01_2026,20250801,1,10,3,-113842.42
1370,FCST_W01_2026,20250801,1,10,4,-97951.93
1371,FCST_W01_2026,20250801,1,10,5,-63094.91
1372,FCST_W01_2026,20250801,1,20,5,-54103.68
1373,FCST_W01_2026,20250801,1,30,5,-74193.93
1374,FCST_W01_2026,20250801,1,40,5,-89366.72
1375,FCST_W01_2026,20250801,1,10,6,-73688.79
1376,FCST_W01_2026,20250801,1,20,6,-85493.41
1377,FCST_W01_2026,20250801,1,30,6,-84275.41
1378,FCST_W01_2026,20250801,1,40,6,-47416.64
1379,FCST_W01_2026,20250801,1,10,7,-59017.78
1380,FCST_W01_2026,20250801,1,20,7,-54549.29
1381,FCST_W01_2026,20250801,1,30,7,-80929.38
1382,FCST_W01_2026,20250801,1,40,7,-84430.87
1383,FCST_W01_2026,20250801,1,10,8,-99991.74
1384,FCST_W01_2026,20250801,1,20,8,-72270.15
1385,FCST_W01_2026,20250801,1,30,8,-91511.26
1386,FCST_W01_2026,20250801,1,40,8,-75285.95
1387,FCST_W01_2026,20250801,2,10,1,268490.69
1388,FCST_W01_2026,20250801,2,20,1,185870.91
1389,FCST_W01_2026,20250801,2,10,2,246643.56
1390,FCST_W01_2026,20250801,2,20,2,252971.49
1391,FCST_W01_2026,20250801,2,10,3,-89712.28
1392,FCST_W01_2026,20250801,2,10,4,-43439.37
1393,FCST_W01_2026,20250801,2,10,5,-56218.71
1394,FCST_W01_2026,20250801,2,20,5,-83816.17
1395,FCST_W01_2026,20250801,2,30,5,-138611.37
1396,FCST_W01_2026,20250801,2,40,5,-83503.64
1397,FCST_W01_2026,20250801,2,10,6,-80840.33
1398,FCST_W01_2026,20250801,2,20,6,-76613.74
1399,FCST_W01_2026,20250801,2,30,6,-76528.92
1400,FCST_W01_2026,20250801,2,40,6,-41543.13
1401,FCST_W01_2026,20250801,2,10,7,-63918.53
1402,FCST_W01_2026,20250801,2,20,7,-86209.8
1403,FCST_W01_2026,20250801,2,30,7,-62007.34
1404,FCST_W01_2026,20250801,2,40,7,-48994.46
1405,FCST_W01_2026,20250801,2,10,8,-56462.37
1406,FCST_W01_2026,20250801,2,20,8,-61278.77
1407,FCST_W01_2026,20250801,2,30,8,-81397.87
1408,FCST_W01_2026,20250801,2,40,8,-40635.71
1409,FCST_W01_2026,20250901,1,10,1,414130.85
1410,FCST_W01_2026,20250901,1,20,1,476355.01
1411,FCST_W01_2026,20250901,1,10,2,499987.81
1412,FCST_W01_2026,20250901,1,20,2,451572.31
1413,FCST_W01_2026,20250901,1,10,3,-132434.85
1414,FCST_W01_2026,20250901,1,10,4,-129184.28
1415,FCST_W01_2026,20250901,1,10,5,-73128.26
1416,FCST_W01_2026,20250901,1,20,5,-63743.77
1417,FCST_W01_2026,20250901,1,30,5,-125462.75
1418,FCST_W01_2026,20250901,1,40,5,-44603.78
1419,FCST_W01_2026,20250901,1,10,6,-63735.66
1420,FCST_W01_2026,20250901,1,20,6,-61935.96
1421,FCST_W01_2026,20250901,1,30,6,-73234.77
1422,FCST_W01_2026,20250901,1,40,6,-78997.62
1423,FCST_W01_2026,20250901,1,10,7,-69923.21
1424,FCST_W01_2026,20250901,1,20,7,-67341.64
1425,FCST_W01_2026,20250901,1,30,7,-79576.64
1426,FCST_W01_2026,20250901,1,40,7,-67274.24
1427,FCST_W01_2026,20250901,1,10,8,-33392.03
1428,FCST_W01_2026,20250901,1,20,8,-68542.96
1429,FCST_W01_2026,20250901,1,30,8,-68134.86
1430,FCST_W01_2026,20250901,1,40,8,-99569.59
1431,FCST_W01_2026,20250901,2,10,1,148281.0
1432,FCST_W01_2026,20250901,2,20,1,187227.66
1433,FCST_W01_2026,20250901,2,10,2,249100.09
1434,FCST_W01_2026,20250901,2,20,2,177051.44
1435,FCST_W01_2026,20250901,2,10,3,-104215.21
1436,FCST_W01_2026,20250901,2,10,4,-28722.05
1437,FCST_W01_2026,20250901,2,10,5,-42140.2
1438,FCST_W01_2026,20250901,2,20,5,-62514.82
1439,FCST_W01_2026,20250901,2,30,5,-92530.61
1440,FCST_W01_2026,20250901,2,40,5,-60939.43
1441,FCST_W01_2026,20250901,2,10,6,-94270.51
1442,FCST_W01_2026,20250901,2,20,6,-74651.47
1443,FCST_W01_2026,20250901,2,30,6,-80382.14
1444,FCST_W01_2026,20250901,2,40,6,-78116.49
1445,FCST_W01_2026,20250901,2,10,7,-75283.21
1446,FCST_W01_2026,20250901,2,20,7,-78740.98
1447,FCST_W01_2026,20250901,2,30,7,-84358.47
1448,FCST_W01_2026,20250901,2,40,7,-51120.76
1449,FCST_W01_2026,20250901,2,10,8,-43461.69
1450,FCST_W01_2026,20250901,2,20,8,-61577.7
1451,FCST_W01_2026,20250901,2,30,8,-64725.95
1452,FCST_W01_2026,20250901,2,40,8,-75019.62
1453,FCST_W01_2026,20251001,1,10,1,397994.23
1454,FCST_W01_2026,20251001,1,20,1,524569.56
1455,FCST_W01_2026,20251001,1,10,2,467681.64
1456,FCST_W01_2026,20251001,1,20,2,501203.63
1457,FCST_W01_2026,20251001,1,10,3,-119893.04
1458,FCST_W01_2026,20251001,1,10,4,-130684.56
1459,FCST_W01_2026,20251001,1,10,5,-44133.6
1460,FCST_W01_2026,20251001,1,20,5,-32396.11
1461,FCST_W01_2026,20251001,1,30,5,-83327.46
1462,FCST_W01_2026,20251001,1,40,5,-65228.54
1463,FCST_W01_2026,20251001,1,10,6,-76126.25
1464,FCST_W01_2026,20251001,1,20,6,-102156.44
1465,FCST_W01_2026,20251001,1,30,6,-53993.28
1466,FCST_W01_2026,20251001,1,40,6,-63568.82
1467,FCST_W01_2026,20251001,1,10,7,-62454.92
1468,FCST_W01_2026,20251001,1,20,7,-74379.99
1469,FCST_W01_2026,20251001,1,30,7,-94704.51
1470,FCST_W01_2026,20251001,1,40,7,-83680.79
1471,FCST_W01_2026,20251001,1,10,8,-54232.75
1472,FCST_W01_2026,20251001,1,20,8,-55268.04
1473,FCST_W01_2026,20251001,1,30,8,-66106.95
1474,FCST_W01_2026,20251001,1,40,8,-63483.66
1475,FCST_W01_2026,20251001,2,10,1,234735.38
1476,FCST_W01_2026,20251001,2,20,1,242866.12
1477,FCST_W01_2026,20251001,2,10,2,186505.5
1478,FCST_W01_2026,20251001,2,20,2,265389.63
1479,FCST_W01_2026,20251001,2,10,3,-59262.3
1480,FCST_W01_2026,20251001,2,10,4,-59871.76
1481,FCST_W01_2026,20251001,2,10,5,-65936.97
1482,FCST_W01_2026,20251001,2,20,5,-62030.07
1483,FCST_W01_2026,20251001,2,30,5,-101813.65
1484,FCST_W01_2026,20251001,2,40,5,-56463.42
1485,FCST_W01_2026,20251001,2,10,6,-82546.16
1486,FCST_W01_2026,20251001,2,20,6,-82964.98
1487,FCST_W01_2026,20251001,2,30,6,-87205.08
1488,FCST_W01_2026,20251001,2,40,6,-57502.86
1489,FCST_W01_2026,20251001,2,10,7,-76488.18
1490,FCST_W01_2026,20251001,2,20,7,-67220.27
1491,FCST_W01_2026,20251001,2,30,7,-74493.73
1492,FCST_W01_2026,20251001,2,40,7,-56619.36
1493,FCST_W01_2026,20251001,2,10,8,-64216.16
1494,FCST_W01_2026,20251001,2,20,8,-54353.64
1495,FCST_W01_2026,20251001,2,30,8,-58474.11
1496,FCST_W01_2026,20251001,2,40,8,-76935.38
1497,FCST_W01_2026,20251101,1,10,1,525263.95
1498,FCST_W01_2026,20251101,1,20,1,471046.9
1499,FCST_W01_2026,20251101,1,10,2,440465.81
1500,FCST_W01_2026,20251101,1,20,2,449545.73
1501,FCST_W01_2026,20251101,1,10,3,-122118.37
1502,FCST_W01_2026,20251101,1,10,4,-165093.63
1503,FCST_W01_2026,20251101,1,10,5,-60978.84
1504,FCST_W01_2026,20251101,1,20,5,-79862.43
1505,FCST_W01_2026,20251101,1,30,5,-118937.83
1506,FCST_W01_2026,20251101,1,40,5,-84035.43
1507,FCST_W01_2026,20251101,1,10,6,-44825.24
1508,FCST_W01_2026,20251101,1,20,6,-95163.58
1509,FCST_W01_2026,20251101,1,30,6,-65313.3
1510,FCST_W01_2026,20251101,1,40,6,-57409.31
1511,FCST_W01_2026,20251101,1,10,7,-72549.16
1512,FCST_W01_2026,20251101,1,20,7,-86532.7
1513,FCST_W01_2026,20251101,1,30,7,-78061.46
1514,FCST_W01_2026,20251101,1,40,7,-77279.86
1515,FCST_W01_2026,20251101,1,10,8,-61531.67
1516,FCST_W01_2026,20251101,1,20,8,-69168.07
1517,FCST_W01_2026,20251101,1,30,8,-75625.57
1518,FCST_W01_2026,20251101,1,40,8,-96867.31
1519,FCST_W01_2026,20251101,2,10,1,135553.66
1520,FCST_W01_2026,20251101,2,20,1,229250.98
1521,FCST_W01_2026,20251101,2,10,2,180817.81
1522,FCST_W01_2026,20251101,2,20,2,212756.57
1523,FCST_W01_2026,20251101,2,10,3,-70787.84
1524,FCST_W01_2026,20251101,2,10,4,-29599.94
1525,FCST_W01_2026,20251101,2,10,5,-87287.84
1526,FCST_W01_2026,20251101,2,20,5,-88557.45
1527,FCST_W01_2026,20251101,2,30,5,-66051.46
1528,FCST_W01_2026,20251101,2,40,5,-96338.48
1529,FCST_W01_2026,20251101,2,10,6,-80564.08
1530,FCST_W01_2026,20251101,2,20,6,-50870.2
1531,FCST_W01_2026,20251101,2,30,6,-61542.91
1532,FCST_W01_2026,20251101,2,40,6,-55991.37
1533,FCST_W01_2026,20251101,2,10,7,-72277.65
1534,FCST_W01_2026,20251101,2,20,7,-68833.87
1535,FCST_W01_2026,20251101,2,30,7,-84177.86
1536,FCST_W01_2026,20251101,2,40,7,-71642.8
1537,FCST_W01_2026,20251101,2,10,8,-86581.72
1538,FCST_W01_2026,20251101,2,20,8,-33307.26
1539,FCST_W01_2026,20251101,2,30,8,-59412.24
1540,FCST_W01_2026,20251101,2,40,8,-80099.62
1541,FCST_W01_2026,20251201,1,10,1,498299.62
1542,FCST_W01_2026,20251201,1,20,1,481768.39
1543,FCST_W01_2026,20251201,1,10,2,528874.7
1544,FCST_W01_2026,20251201,1,20,2,513885.06
1545,FCST_W01_2026,20251201,1,10,3,-148311.73
1546,FCST_W01_2026,20251201,1,10,4,-119865.22
1547,FCST_W01_2026,20251201,1,10,5,-74904.92
1548,FCST_W01_2026,20251201,1,20,5,-54642.16
1549,FCST_W01_2026,20251201,1,30,5,-153972.17
1550,FCST_W01_2026,20251201,1,40,5,-74286.33
1551,FCST_W01_2026,20251201,1,10,6,-99586.78
1552,FCST_W01_2026,20251201,1,20,6,-68510.37
1553,FCST_W01_2026,20251201,1,30,6,-73810.66
1554,FCST_W01_2026,20251201,1,40,6,-56259.34
1555,FCST_W01_2026,20251201,1,10,7,-86511.39
1556,FCST_W01_2026,20251201,1,20,7,-70813.23
1557,FCST_W01_2026,20251201,1,30,7,-50621.98
1558,FCST_W01_2026,20251201,1,40,7,-81358.95
1559,FCST_W01_2026,20251201,1,10,8,-65533.91
