sales_line_id,date_key,entity_id,customer_id,product_id,channel_id,qty,net_unit_price,net_amount,cogs_amount,currency
30602,20250804,1,762,4,1,1,271.15,271.15,110.19,CZK
30603,20251102,1,837,1,2,3,1497.92,4493.77,1922.08,CZK
30604,20251226,1,877,6,3,2,598.11,1196.22,635.91,CZK
30605,20240913,2,1174,2,2,2,2086.52,4173.04,1767.08,EUR
30606,20240530,2,1179,2,2,2,2154.74,4309.48,1918.11,EUR
30607,20250506,2,864,1,3,3,1512.86,4538.57,1873.99,EUR
30608,20240114,1,794,4,2,2,156.26,312.52,220.0,CZK
30609,20240215,2,928,1,1,1,1497.23,1497.23,580.72,EUR
30610,20250908,2,218,1,2,3,1522.14,4566.41,1933.41,EUR
30611,20251219,1,322,6,3,3,592.49,1777.46,957.85,CZK
30612,20241030,1,196,1,3,2,1628.12,3256.23,1343.83,CZK
30613,20250116,1,1080,3,1,3,3426.45,10279.34,4275.28,CZK
30614,20250212,1,580,2,2,3,1773.78,5321.35,2780.06,CZK
30615,20240414,1,979,4,1,1,212.15,212.15,107.04,CZK
30616,20240616,2,700,3,1,3,4928.13,14784.39,4138.58,EUR
30617,20240812,1,723,5,1,3,179.39,538.16,202.7,CZK
30618,20250924,2,777,1,2,1,1447.35,1447.35,598.82,EUR
30619,20241125,2,239,2,1,2,2459.93,4919.87,1914.17,EUR
30620,20250625,1,548,2,1,2,3087.5,6175.0,1681.6,CZK
30621,20240526,1,264,5,2,3,130.59,391.76,238.26,CZK
30622,20251216,2,1076,3,3,3,4374.04,13122.11,4552.6,EUR
30623,20251025,1,960,1,3,3,1604.87,4814.62,1866.57,CZK
30624,20241222,1,1147,2,2,2,2509.61,5019.22,1601.42,CZK
30625,20240618,1,30,2,1,2,3002.06,6004.12,1886.8,CZK
30626,20260103,2,90,1,2,3,1332.54,3997.62,1974.0,EUR
30627,20250829,1,1067,4,1,2,264.91,529.83,207.59,CZK
30628,20250118,2,1113,6,1,3,473.17,1419.51,956.56,EUR
30629,20240719,2,592,3,1,3,5130.67,15392.02,4369.79,EUR
30630,20250411,1,1095,3,2,1,3364.97,3364.97,1526.36,CZK
30631,20241005,1,949,4,1,1,217.31,217.31,107.75,CZK
30632,20250521,1,249,1,1,3,1723.69,5171.06,1906.98,CZK
30633,20250917,1,1134,1,2,1,1553.2,1553.2,593.55,CZK
30634,20250102,1,176,1,4,1,1505.32,1505.32,671.64,CZK
30635,20240206,1,989,2,1,2,1973.45,3946.9,1868.56,CZK
30636,20250226,1,763,1,1,2,1429.5,2859.0,1245.27,CZK
30637,20251006,1,949,1,4,2,1745.44,3490.87,1339.66,CZK
30638,20240616,1,392,2,1,2,3054.97,6109.94,1647.76,CZK
30639,20251221,1,242,1,2,3,1752.59,5257.78,1737.58,CZK
30640,20240929,1,58,2,3,1,2164.81,2164.81,942.18,CZK
30641,20250528,1,1184,3,3,3,3722.66,11167.97,4798.91,CZK
30642,20250611,2,614,1,2,3,1949.03,5847.08,1929.69,EUR
30643,20240516,1,1139,4,1,2,218.08,436.16,210.86,CZK
30644,20240130,1,881,3,2,3,2927.1,8781.3,4120.53,CZK
30645,20251213,1,852,2,3,1,2425.03,2425.03,860.82,CZK
30646,20250610,2,793,1,1,2,2150.43,4300.86,1376.47,EUR
30647,20250419,1,1163,4,3,2,185.87,371.73,228.26,CZK
30648,20240816,1,141,2,2,3,2521.47,7564.4,2694.06,CZK
30649,20240322,1,738,1,3,3,1552.71,4658.12,1960.04,CZK
30650,20240723,1,530,1,1,3,2141.71,6425.12,1941.65,CZK
30651,20250215,2,346,1,1,3,1422.94,4268.81,1825.99,EUR
30652,20250604,1,640,6,3,3,662.15,1986.45,931.87,CZK
30653,20240827,1,679,1,1,1,2076.27,2076.27,567.45,CZK
30654,20240610,1,711,2,1,2,2980.5,5961.0,1585.57,CZK
30655,20240706,1,735,4,4,1,273.68,273.68,99.78,CZK
30656,20251223,2,1137,1,1,1,2016.68,2016.68,569.01,EUR
30657,20250418,1,6,1,2,3,1441.72,4325.17,2060.21,CZK
30658,20260113,1,624,1,2,3,1312.35,3937.06,1876.91,CZK
30659,20240105,1,67,4,2,2,162.34,324.68,218.68,CZK
30660,20241210,2,574,1,2,2,1717.15,3434.31,1155.66,EUR
30661,20241209,1,917,2,1,3,2673.41,8020.24,2631.41,CZK
30662,20241028,1,108,1,3,1,1530.89,1530.89,635.42,CZK
30663,20241021,1,1173,5,2,3,125.59,376.78,228.3,CZK
30664,20240229,2,667,1,3,3,1368.77,4106.3,1896.01,EUR
30665,20240125,1,639,4,2,3,163.77,491.3,341.33,CZK
30666,20250807,2,13,1,2,3,1847.59,5542.77,1790.14,EUR
30667,20241126,1,174,2,1,1,2311.31,2311.31,794.64,CZK
30668,20240502,1,284,2,2,3,2009.91,6029.73,2761.72,CZK
30669,20240918,2,1165,1,2,2,1518.41,3036.82,1151.91,EUR
30670,20251201,1,153,1,2,3,1725.31,5175.92,1940.18,CZK
30671,20241217,2,377,1,1,3,1951.9,5855.69,2064.93,EUR
30672,20260113,1,715,4,4,1,172.48,172.48,114.87,CZK
30673,20240501,1,213,2,1,2,2377.2,4754.4,1746.88,CZK
30674,20240401,1,36,1,1,1,1672.84,1672.84,646.51,CZK
30675,20250227,1,561,1,3,2,1312.95,2625.9,1224.06,CZK
30676,20250527,1,1064,6,1,1,588.98,588.98,313.64,CZK
30677,20260106,1,207,1,2,1,1273.36,1273.36,605.82,CZK
30678,20241215,1,453,2,2,3,2370.03,7110.09,2791.08,CZK
30679,20240530,2,270,1,1,2,1758.73,3517.46,1305.53,EUR
30680,20250210,1,467,1,2,3,1290.99,3872.96,1827.69,CZK
30681,20240818,1,992,3,2,2,4424.37,8848.74,3075.79,CZK
30682,20240514,1,1188,6,3,2,536.08,1072.15,652.54,CZK
30683,20240307,2,550,2,1,1,2478.59,2478.59,902.58,EUR
30684,20250627,1,717,1,1,3,2088.44,6265.31,1790.22,CZK
30685,20250427,1,825,2,3,2,2277.93,4555.86,1922.22,CZK
30686,20240505,2,867,1,3,3,1592.31,4776.93,1814.15,EUR
30687,20250223,1,713,4,2,2,153.59,307.18,237.79,CZK
30688,20251026,2,798,1,4,2,1792.5,3585.0,1364.93,EUR
30689,20250906,2,905,3,4,2,3914.07,7828.13,2724.76,EUR
30690,20241206,1,896,1,1,1,2059.42,2059.42,652.82,CZK
30691,20240213,1,896,1,1,2,1511.62,3023.24,1228.26,CZK
30692,20250421,1,233,5,1,1,141.28,141.28,82.49,CZK
30693,20250122,2,845,1,4,2,1525.97,3051.94,1334.93,EUR
30694,20251123,2,822,4,1,1,210.97,210.97,111.03,EUR
30695,20250219,1,352,1,2,3,1265.41,3796.23,1930.25,CZK
30696,20250708,1,807,1,1,2,2219.3,4438.59,1379.08,CZK
30697,20250131,1,241,4,1,1,180.0,180.0,110.93,CZK
30698,20250210,1,276,4,2,3,157.17,471.51,320.42,CZK
30699,20240826,1,1183,1,3,2,2025.63,4051.25,1152.45,CZK
30700,20241029,2,1110,1,3,2,1581.95,3163.9,1170.63,EUR
30701,20240810,1,955,4,2,1,228.91,228.91,99.51,CZK
30702,20241213,1,633,5,2,2,140.66,281.33,136.53,CZK
30703,20251215,1,576,5,3,3,153.95,461.86,235.51,CZK
30704,20240913,2,54,5,1,1,140.02,140.02,72.64,EUR
30705,20241213,1,786,1,3,1,1876.02,1876.02,622.09,CZK
30706,20251211,1,373,1,1,3,2016.75,6050.24,1705.73,CZK
30707,20240423,2,864,1,1,1,1683.06,1683.06,662.34,EUR
30708,20240708,2,559,3,1,1,4893.16,4893.16,1584.5,EUR
30709,20250105,1,669,1,2,1,1232.97,1232.97,615.87,CZK
30710,20241103,1,857,3,3,2,3614.99,7229.98,3167.86,CZK
30711,20240913,1,585,5,1,1,141.51,141.51,69.5,CZK
30712,20250807,1,476,1,2,3,1834.96,5504.88,1719.23,CZK
30713,20250109,2,188,1,3,2,1389.46,2778.93,1306.28,EUR
30714,20240930,1,761,2,1,3,2364.83,7094.48,2496.54,CZK
30715,20241225,1,286,1,1,1,2026.66,2026.66,606.24,CZK
30716,20251027,1,613,1,2,3,1464.76,4394.29,1904.46,CZK
30717,20260108,2,1019,3,1,2,3536.75,7073.5,3109.62,EUR
30718,20240701,2,354,4,2,1,220.36,220.36,105.08,EUR
30719,20240131,2,175,2,3,1,1891.73,1891.73,930.74,EUR
30720,20240124,1,595,6,3,2,463.04,926.09,570.04,CZK
30721,20241130,1,454,5,2,1,120.35,120.35,75.62,CZK
30722,20250417,1,439,4,1,2,212.17,424.34,241.93,CZK
30723,20240208,1,792,1,2,3,1256.73,3770.2,2007.88,CZK
30724,20250116,1,1086,2,1,3,2007.7,6023.1,2372.08,CZK
30725,20241027,1,605,2,1,3,2352.51,7057.53,2659.02,CZK
30726,20251201,1,1165,1,3,1,1866.69,1866.69,681.62,CZK
30727,20250329,2,760,3,1,2,4139.93,8279.86,3216.41,EUR
30728,20241113,1,760,1,1,2,1798.18,3596.36,1217.94,CZK
30729,20250316,2,625,6,2,3,483.38,1450.14,976.36,EUR
30730,20240411,1,43,4,2,3,186.65,559.94,320.8,CZK
30731,20241222,2,1077,3,1,2,4472.12,8944.24,3134.25,EUR
30732,20240904,1,140,4,1,1,215.71,215.71,115.76,CZK
30733,20240515,1,1112,4,1,3,206.29,618.88,302.71,CZK
30734,20241022,1,313,4,3,1,201.07,201.07,104.15,CZK
30735,20250424,2,532,5,1,1,143.64,143.64,80.53,EUR
30736,20250313,1,249,5,4,1,139.42,139.42,67.66,CZK
30737,20251224,1,225,1,1,2,2009.44,4018.87,1241.57,CZK
30738,20240725,2,977,4,1,3,266.82,800.45,344.48,EUR
30739,20250609,1,777,1,2,2,1973.32,3946.65,1353.74,CZK
30740,20250217,2,2,1,2,1,1264.29,1264.29,624.43,EUR
30741,20251018,2,291,4,1,2,203.28,406.57,207.26,EUR
30742,20251112,1,369,1,3,3,1627.08,4881.23,1757.76,CZK
30743,20250615,2,322,1,3,1,2008.29,2008.29,621.47,EUR
30744,20241114,1,642,1,2,3,1542.65,4627.94,2041.36,CZK
30745,20250204,2,43,5,2,3,105.36,316.07,239.89,EUR
30746,20250504,1,1149,1,1,2,1670.1,3340.19,1202.26,CZK
30747,20250828,2,967,5,2,2,153.82,307.63,152.09,EUR
30748,20240620,1,387,1,1,3,2156.49,6469.48,1947.57,CZK
30749,20251017,1,790,3,1,2,4167.6,8335.2,3216.91,CZK
30750,20250824,2,700,2,4,1,3020.91,3020.91,792.3,EUR
30751,20240307,1,385,4,3,3,196.3,588.9,298.4,CZK
30752,20240721,1,457,4,2,2,233.76,467.53,205.84,CZK
30753,20240626,2,646,3,1,2,5163.64,10327.27,3185.77,EUR
30754,20250311,2,855,4,1,2,219.85,439.71,234.8,EUR
30755,20240605,1,570,6,3,2,689.66,1379.33,637.51,CZK
30756,20240813,1,1019,1,4,3,2115.67,6347.0,1884.63,CZK
30757,20240522,1,369,4,1,1,205.48,205.48,109.96,CZK
30758,20240220,1,232,2,4,3,1987.79,5963.38,2776.03,CZK
30759,20241210,2,859,6,2,1,572.05,572.05,291.01,EUR
30760,20240828,1,595,2,1,3,3055.75,9167.25,2374.87,CZK
30761,20250113,1,631,1,1,1,1471.68,1471.68,646.25,CZK
30762,20240608,1,483,4,3,3,248.16,744.49,316.61,CZK
30763,20240803,1,315,1,2,3,1937.46,5812.37,2061.6,CZK
30764,20251101,1,861,4,1,1,210.73,210.73,105.54,CZK
30765,20250827,1,593,5,2,2,150.41,300.82,138.37,CZK
30766,20240718,1,899,4,3,1,239.58,239.58,110.64,CZK
30767,20240501,1,393,1,4,1,1757.15,1757.15,673.01,CZK
30768,20260101,2,428,1,1,2,1482.05,2964.11,1266.14,EUR
30769,20250526,1,382,6,3,3,539.86,1619.57,976.53,CZK
30770,20250104,1,791,1,2,3,1274.78,3824.33,1935.43,CZK
30771,20250609,2,85,1,3,3,2008.17,6024.51,1990.88,EUR
30772,20240615,1,969,1,4,2,2123.58,4247.17,1195.91,CZK
30773,20241117,2,344,2,1,3,2300.77,6902.31,2782.01,EUR
30774,20241020,1,815,6,1,3,559.52,1678.56,897.2,CZK
30775,20250625,1,603,4,1,1,253.61,253.61,105.43,CZK
30776,20240517,1,721,3,2,1,3669.77,3669.77,1536.07,CZK
30777,20250102,2,483,2,3,3,1894.21,5682.62,2457.38,EUR
30778,20250918,1,916,5,3,2,134.39,268.79,160.41,CZK
30779,20240527,1,99,1,3,2,1530.92,3061.83,1292.89,CZK
30780,20240331,1,823,2,2,2,2184.93,4369.87,1607.66,CZK
30781,20250908,2,721,2,1,2,2381.83,4763.66,1730.73,EUR
30782,20251018,1,829,4,3,2,185.79,371.59,235.34,CZK
30783,20241119,1,222,5,1,1,142.99,142.99,68.31,CZK
30784,20240204,1,1052,4,2,2,151.41,302.81,223.27,CZK
30785,20250210,1,1075,5,3,3,107.86,323.57,221.29,CZK
30786,20240813,2,755,4,2,2,235.46,470.93,218.29,EUR
30787,20250317,1,338,4,2,2,176.13,352.26,211.14,CZK
30788,20240415,1,345,3,3,2,3745.94,7491.89,3075.44,CZK
30789,20250827,2,238,1,1,2,2126.23,4252.47,1177.98,EUR
30790,20250529,2,349,3,1,3,4102.4,12307.19,4371.55,EUR
30791,20250429,2,839,6,3,1,549.06,549.06,313.94,EUR
30792,20250119,1,532,2,2,1,1866.0,1866.0,863.04,CZK
30793,20240614,1,1131,4,2,2,239.98,479.96,228.45,CZK
30794,20251206,2,84,4,4,2,249.67,499.34,241.66,EUR
30795,20240718,1,655,2,4,1,3103.68,3103.68,840.41,CZK
30796,20241002,1,463,6,1,1,584.54,584.54,280.45,CZK
30797,20251126,2,340,4,2,3,188.8,566.39,320.37,EUR
30798,20240131,1,437,1,1,3,1426.48,4279.45,2039.59,CZK
30799,20240403,2,1005,4,3,2,194.35,388.7,222.28,EUR
30800,20250726,2,240,1,1,1,2116.88,2116.88,606.3,EUR
30801,20241003,1,734,3,1,3,4102.15,12306.45,4183.19,CZK
30802,20250311,2,648,5,3,3,127.19,381.58,211.68,EUR
30803,20250311,2,977,4,4,2,207.34,414.68,240.04,EUR
30804,20250913,2,17,3,1,2,3990.44,7980.89,3230.27,EUR
30805,20250410,1,822,2,1,1,2313.63,2313.63,949.11,CZK
30806,20241116,1,1107,4,3,1,187.21,187.21,113.41,CZK
30807,20250216,1,373,4,3,2,164.04,328.07,216.04,CZK
30808,20250708,2,215,3,2,1,4486.91,4486.91,1337.13,EUR
30809,20241011,1,871,3,2,2,3693.68,7387.36,3156.64,CZK
30810,20240508,1,683,2,2,3,2042.01,6126.03,2703.88,CZK
30811,20241231,1,535,1,3,2,1790.86,3581.73,1364.4,CZK
30812,20260120,1,668,4,2,2,154.6,309.19,200.24,CZK
30813,20240325,2,932,1,1,2,1709.4,3418.81,1292.29,EUR
30814,20240510,2,674,3,2,1,3419.02,3419.02,1334.3,EUR
30815,20260117,1,216,4,1,2,185.93,371.85,237.54,CZK
30816,20250915,1,474,2,1,2,2340.72,4681.45,1603.24,CZK
30817,20240328,2,1089,1,2,1,1551.87,1551.87,591.0,EUR
30818,20240608,1,682,2,1,2,3032.95,6065.91,1738.27,CZK
30819,20250602,1,921,3,1,3,5076.19,15228.57,4383.29,CZK
30820,20250810,1,985,6,1,3,747.2,2241.61,921.75,CZK
30821,20250705,1,373,2,3,3,2759.14,8277.43,2546.28,CZK
30822,20251008,1,279,6,2,3,510.91,1532.74,943.67,CZK
30823,20250115,1,140,2,1,2,2071.44,4142.88,1820.32,CZK
30824,20251020,1,1044,5,3,1,134.48,134.48,71.29,CZK
30825,20250323,1,1009,1,4,3,1758.77,5276.3,1827.97,CZK
30826,20241223,1,977,1,1,1,1985.43,1985.43,622.67,CZK
30827,20250422,1,581,2,3,2,2258.95,4517.89,1719.43,CZK
30828,20241118,1,1100,1,1,2,1793.32,3586.64,1308.2,CZK
30829,20250331,2,37,4,4,1,215.09,215.09,114.67,EUR
30830,20250918,1,611,4,1,3,205.88,617.65,318.88,CZK
30831,20251220,2,490,1,3,3,1758.32,5274.95,1828.8,EUR
30832,20250311,2,1076,5,2,3,128.27,384.81,228.89,EUR
30833,20240105,1,151,1,1,1,1413.25,1413.25,634.18,CZK
30834,20250411,2,972,1,4,1,1670.85,1670.85,568.88,EUR
30835,20240708,1,1154,3,3,3,4680.1,14040.31,4729.74,CZK
30836,20240626,1,1020,2,3,2,2630.65,5261.3,1605.93,CZK
30837,20251023,1,835,4,2,3,192.07,576.2,305.93,CZK
30838,20241201,2,743,5,2,2,149.83,299.67,162.07,EUR
30839,20250816,1,146,3,2,3,4585.98,13757.93,4052.26,CZK
30840,20241004,2,834,4,3,1,192.31,192.31,110.63,EUR
30841,20250331,2,628,3,1,3,4006.49,12019.47,4731.63,EUR
30842,20250514,1,139,2,1,1,2431.36,2431.36,797.93,CZK
30843,20251101,1,782,4,2,1,186.98,186.98,109.89,CZK
30844,20240527,1,46,4,3,3,195.7,587.09,311.93,CZK
30845,20250225,1,356,2,2,3,1747.83,5243.49,2533.89,CZK
30846,20241031,1,1025,1,2,1,1562.37,1562.37,622.62,CZK
30847,20241214,1,409,5,3,2,149.17,298.35,140.6,CZK
30848,20250929,1,969,4,2,2,188.6,377.21,220.33,CZK
30849,20240412,2,160,2,1,3,2392.3,7176.9,2371.25,EUR
30850,20250214,2,182,2,1,2,2079.67,4159.33,1784.95,EUR
30851,20241018,1,244,5,1,1,138.03,138.03,73.54,CZK
30852,20251103,1,296,2,3,1,2277.08,2277.08,925.06,CZK
30853,20240611,1,262,4,2,1,220.21,220.21,100.98,CZK
30854,20240623,1,270,3,3,1,4743.98,4743.98,1546.52,CZK
30855,20240309,2,198,4,1,2,219.48,438.96,207.42,EUR
30856,20241126,1,760,3,2,2,3578.22,7156.44,2925.21,CZK
30857,20240109,1,805,2,2,1,1734.21,1734.21,950.25,CZK
30858,20250110,1,766,4,3,2,163.32,326.64,213.61,CZK
30859,20240616,1,786,1,4,1,2175.63,2175.63,666.18,CZK
30860,20241027,2,173,5,3,1,130.23,130.23,72.44,EUR
30861,20250330,2,497,5,2,3,124.3,372.89,224.25,EUR
30862,20250529,1,509,2,2,3,2192.1,6576.3,2876.74,CZK
30863,20240215,1,591,5,4,2,124.38,248.76,143.11,CZK
30864,20240421,1,530,6,1,2,568.96,1137.92,547.76,CZK
30865,20240826,1,441,3,2,1,4247.25,4247.25,1405.77,CZK
30866,20250125,1,810,1,1,1,1427.69,1427.69,646.81,CZK
30867,20251025,1,498,5,3,2,129.75,259.51,150.07,CZK
30868,20240414,2,1069,1,2,1,1581.92,1581.92,592.82,EUR
30869,20240220,2,642,2,1,2,2016.28,4032.56,1757.79,EUR
30870,20250417,2,878,1,1,2,1743.92,3487.84,1179.74,EUR
30871,20260105,2,40,3,2,1,3044.03,3044.03,1562.55,EUR
30872,20250915,1,1007,6,2,1,486.26,486.26,301.25,CZK
30873,20250228,1,176,2,3,3,1935.87,5807.6,2811.25,CZK
30874,20240116,2,175,2,4,2,2005.71,4011.41,1879.64,EUR
30875,20250308,1,463,1,1,1,1658.79,1658.79,597.68,CZK
30876,20241209,2,371,2,1,2,2657.84,5315.68,1707.34,EUR
30877,20241201,1,825,4,3,3,213.24,639.71,302.59,CZK
30878,20250105,1,628,2,1,2,2097.16,4194.33,1603.67,CZK
30879,20250225,1,1123,2,2,1,1772.5,1772.5,831.13,CZK
30880,20250624,1,435,2,2,1,2615.41,2615.41,859.17,CZK
30881,20240524,1,878,4,1,3,207.64,622.93,324.5,CZK
30882,20240226,1,996,2,3,3,1891.06,5673.18,2654.85,CZK
30883,20240208,2,69,1,4,3,1505.01,4515.02,2008.7,EUR
30884,20241031,1,574,1,1,1,1688.38,1688.38,659.35,CZK
30885,20250116,1,16,1,2,1,1310.66,1310.66,685.53,CZK
30886,20250812,2,896,2,2,2,2626.08,5252.16,1788.89,EUR
30887,20241121,2,928,4,1,1,204.59,204.59,109.86,EUR
30888,20250203,1,492,5,1,1,124.47,124.47,77.96,CZK
30889,20260103,1,187,2,1,3,2073.24,6219.71,2546.81,CZK
30890,20250717,1,164,1,1,3,2124.02,6372.06,1742.44,CZK
30891,20250602,1,44,2,1,3,2913.94,8741.83,2372.55,CZK
30892,20240930,2,413,1,1,2,1691.99,3383.98,1146.45,EUR
30893,20240424,1,1042,1,2,2,1518.13,3036.25,1364.35,CZK
30894,20251121,2,905,4,4,2,210.26,420.53,216.88,EUR
30895,20250219,2,997,2,1,3,1972.36,5917.07,2631.01,EUR
30896,20240228,1,993,2,3,2,1941.6,3883.21,1894.7,CZK
30897,20241228,1,716,4,4,2,251.69,503.39,205.41,CZK
30898,20240309,2,18,3,3,2,3574.8,7149.61,2957.09,EUR
30899,20260106,2,972,4,1,2,180.46,360.92,201.91,EUR
30900,20250131,1,427,3,1,1,3403.16,3403.16,1610.04,CZK
30901,20250812,1,37,4,2,1,233.85,233.85,101.6,CZK
30902,20241219,1,568,1,3,2,1764.81,3529.63,1385.1,CZK
30903,20240115,1,501,2,1,3,1959.12,5877.37,2842.02,CZK
30904,20250424,1,814,6,1,3,567.37,1702.11,878.97,CZK
30905,20250505,1,557,2,1,3,2486.67,7460.0,2855.79,CZK
30906,20240621,1,229,2,2,2,2645.49,5290.98,1789.18,CZK
30907,20250622,1,549,5,2,2,160.62,321.24,140.39,CZK
30908,20240618,1,1117,2,2,3,2745.13,8235.4,2776.08,CZK
30909,20250603,1,13,2,3,2,2649.17,5298.33,1645.76,CZK
30910,20250716,2,232,2,1,3,3017.59,9052.76,2665.21,EUR
30911,20240413,2,966,1,2,3,1529.83,4589.49,2063.22,EUR
30912,20240807,1,440,2,3,3,2828.41,8485.24,2720.97,CZK
30913,20240502,1,636,4,1,1,209.01,209.01,119.44,CZK
30914,20250630,1,741,1,3,2,2059.46,4118.91,1187.78,CZK
30915,20240625,2,248,2,3,3,2823.29,8469.88,2595.84,EUR
30916,20250426,1,726,4,2,2,182.44,364.89,212.27,CZK
30917,20241109,1,1008,6,4,2,594.06,1188.12,591.98,CZK
30918,20240303,1,691,6,4,3,578.86,1736.59,906.62,CZK
30919,20251024,1,504,3,3,3,3742.62,11227.86,4237.69,CZK
30920,20250618,1,171,4,1,2,268.48,536.97,198.52,CZK
30921,20240715,2,4,1,4,1,2213.05,2213.05,608.12,EUR
30922,20251022,1,1144,1,3,3,1647.84,4943.52,1998.37,CZK
30923,20250616,1,603,6,2,1,604.44,604.44,304.03,CZK
30924,20250905,2,1166,6,3,2,527.62,1055.24,623.67,EUR
30925,20240513,1,122,1,3,1,1515.71,1515.71,676.27,CZK
30926,20240107,1,270,6,3,1,451.22,451.22,282.15,CZK
30927,20240216,1,1108,4,2,2,153.31,306.62,224.37,CZK
30928,20250209,1,708,4,2,3,158.63,475.88,362.41,CZK
30929,20250813,1,371,2,2,1,2575.72,2575.72,888.43,CZK
30930,20251116,2,380,2,3,2,2101.04,4202.08,1676.58,EUR
30931,20251222,1,1114,2,3,3,2525.97,7577.92,2496.5,CZK
30932,20250325,1,829,5,2,1,125.82,125.82,70.83,CZK
30933,20250419,1,322,1,2,1,1442.72,1442.72,595.71,CZK
30934,20240806,1,184,1,3,1,1920.65,1920.65,625.15,CZK
30935,20240101,2,51,3,1,1,3461.05,3461.05,1611.74,EUR
30936,20240526,1,1079,1,1,1,1786.12,1786.12,569.32,CZK
30937,20240211,1,34,2,1,3,2124.74,6374.23,2739.27,CZK
30938,20250529,1,423,1,2,3,1504.25,4512.76,1786.89,CZK
30939,20250112,2,122,1,1,1,1497.05,1497.05,591.98,EUR
30940,20250802,1,970,4,4,3,266.72,800.17,332.45,CZK
30941,20240421,1,683,4,3,3,191.16,573.48,311.38,CZK
30942,20251116,1,24,6,1,1,591.85,591.85,302.54,CZK
30943,20250624,1,971,1,1,1,2147.5,2147.5,585.6,CZK
30944,20251111,1,1077,4,1,1,208.14,208.14,105.33,CZK
30945,20250501,1,706,3,1,3,4028.4,12085.19,4526.79,CZK
30946,20240911,1,1121,4,1,2,218.6,437.2,222.48,CZK
30947,20250415,1,407,4,1,2,204.18,408.37,201.11,CZK
30948,20250329,1,918,5,3,1,131.87,131.87,73.2,CZK
30949,20240515,1,408,3,1,1,4092.99,4092.99,1373.03,CZK
30950,20240317,1,778,1,1,1,1720.65,1720.65,602.8,CZK
30951,20250503,2,246,2,3,3,2189.57,6568.72,2724.85,EUR
30952,20240311,1,6,4,2,1,187.82,187.82,114.78,CZK
30953,20240316,1,732,3,2,1,3469.02,3469.02,1356.5,CZK
30954,20240223,2,346,1,2,2,1332.54,2665.08,1229.16,EUR
30955,20250412,1,767,6,4,1,593.23,593.23,318.31,CZK
30956,20251127,2,634,5,1,1,144.73,144.73,69.49,EUR
30957,20250108,1,667,4,1,1,185.85,185.85,110.0,CZK
30958,20240424,2,262,6,2,1,480.84,480.84,329.76,EUR
30959,20250120,1,832,5,2,1,106.35,106.35,74.82,CZK
30960,20241228,1,62,5,1,2,170.58,341.16,162.11,CZK
30961,20250321,1,1151,1,1,3,1658.89,4976.66,1749.52,CZK
30962,20241121,1,785,1,2,2,1549.04,3098.08,1289.76,CZK
30963,20250203,1,776,5,1,3,119.14,357.42,213.54,CZK
30964,20240831,1,122,6,2,3,652.09,1956.26,811.81,CZK
30965,20251111,1,213,6,2,2,486.52,973.04,648.38,CZK
30966,20250207,1,686,1,3,3,1398.23,4194.69,1867.61,CZK
30967,20240821,1,422,2,2,1,2731.27,2731.27,906.57,CZK
30968,20240103,1,1123,1,3,2,1406.93,2813.86,1355.94,CZK
30969,20250524,2,675,1,1,1,1763.77,1763.77,646.46,EUR
30970,20241012,1,462,1,4,1,1668.95,1668.95,647.03,CZK
30971,20240706,2,1018,5,1,1,184.09,184.09,72.81,EUR
30972,20241225,1,265,1,2,2,1760.06,3520.11,1245.25,CZK
30973,20241230,1,101,1,3,2,1824.22,3648.44,1161.14,CZK
30974,20250826,1,98,4,2,3,235.42,706.26,321.47,CZK
30975,20250211,1,310,1,3,3,1389.71,4169.14,1757.83,CZK
30976,20250610,1,740,5,2,3,152.82,458.47,236.88,CZK
30977,20250430,1,480,2,1,2,2318.55,4637.11,1718.44,CZK
30978,20250930,1,1120,1,2,3,1524.96,4574.89,2027.57,CZK
30979,20240105,2,388,4,4,2,180.09,360.18,231.33,EUR
30980,20241009,1,764,6,3,1,504.75,504.75,298.76,CZK
30981,20250621,2,752,4,3,1,236.84,236.84,118.11,EUR
30982,20240415,1,253,4,2,2,179.15,358.3,239.54,CZK
30983,20241127,1,802,4,2,1,193.55,193.55,104.2,CZK
30984,20241028,1,928,1,1,1,1797.69,1797.69,651.18,CZK
30985,20250828,2,507,1,4,3,2147.57,6442.72,1753.84,EUR
30986,20251224,1,562,1,3,3,1815.23,5445.68,1923.63,CZK
30987,20240320,1,955,5,1,1,147.86,147.86,79.21,CZK
30988,20240609,1,788,2,4,3,2879.01,8637.03,2656.07,CZK
30989,20250804,1,481,1,1,3,2106.54,6319.61,1978.11,CZK
30990,20240511,1,1124,1,1,2,1762.09,3524.18,1313.88,CZK
30991,20250108,2,355,6,2,3,447.88,1343.64,888.26,EUR
30992,20251210,1,807,4,2,1,222.02,222.02,108.86,CZK
30993,20260102,1,728,6,1,1,469.54,469.54,319.13,CZK
30994,20251214,1,818,2,2,3,2342.31,7026.94,2474.16,CZK
30995,20240410,1,1087,5,2,2,127.89,255.79,138.13,CZK
30996,20240422,1,993,6,2,3,497.01,1491.02,898.88,CZK
30997,20240512,2,675,3,1,2,3930.76,7861.53,3159.17,EUR
30998,20250731,2,698,4,3,1,238.41,238.41,114.07,EUR
30999,20240514,1,367,3,2,1,3602.53,3602.53,1447.27,CZK
31000,20241118,2,1117,1,1,3,1713.26,5139.78,2049.01,EUR
