gl_entry_id,date_key,entity_id,account_id,cost_center_id,amount,currency
10851,20240914,1,7,10,-2543.18,CZK
10852,20240914,1,3,20,-3128.23,CZK
10853,20240914,1,4,20,-667.95,CZK
10854,20240914,1,7,20,-1392.68,CZK
10855,20240914,1,4,30,-1375.16,CZK
10856,20240914,1,5,30,-7117.01,CZK
10857,20240914,1,6,30,-11110.17,CZK
10858,20240914,1,3,40,-1696.53,CZK
10859,20240914,1,4,40,-1404.22,CZK
10860,20240914,1,6,40,-4134.29,CZK
10861,20240914,2,3,10,-1074.01,EUR
10862,20240914,2,6,10,-2497.16,EUR
10863,20240914,2,6,30,-5201.26,EUR
10864,20240915,1,3,10,-2280.28,CZK
10865,20240915,1,4,10,-2766.21,CZK
10866,20240915,1,6,10,-4491.36,CZK
10867,20240915,1,8,10,-546.2,CZK
10868,20240915,1,3,20,-722.05,CZK
10869,20240915,1,5,20,-7259.83,CZK
10870,20240915,1,6,20,-4505.75,CZK
10871,20240915,1,3,30,-1360.89,CZK
10872,20240915,1,5,30,-29513.07,CZK
10873,20240915,1,7,30,-1190.39,CZK
10874,20240915,1,8,30,-841.37,CZK
10875,20240915,1,3,40,-2412.81,CZK
10876,20240915,1,4,40,-1289.39,CZK
10877,20240915,2,3,10,-715.54,EUR
10878,20240915,2,4,10,-906.7,EUR
10879,20240915,2,6,10,-4164.39,EUR
10880,20240915,2,7,10,-1584.14,EUR
10881,20240915,2,8,10,-618.81,EUR
10882,20240915,2,6,20,-5721.26,EUR
10883,20240915,2,3,30,-755.99,EUR
10884,20240915,2,3,40,-881.41,EUR
10885,20240916,1,3,10,-2804.95,CZK
10886,20240916,1,4,10,-689.4,CZK
10887,20240916,1,5,10,-11652.86,CZK
10888,20240916,1,6,10,-4957.47,CZK
10889,20240916,1,8,10,-427.83,CZK
10890,20240916,1,3,20,-1167.54,CZK
10891,20240916,1,3,30,-1717.82,CZK
10892,20240916,1,4,30,-5052.62,CZK
10893,20240916,1,5,30,-16157.41,CZK
10894,20240916,1,6,30,-5507.43,CZK
10895,20240916,1,7,30,-1953.37,CZK
10896,20240916,1,3,40,-664.94,CZK
10897,20240916,1,6,40,-5432.89,CZK
10898,20240916,2,4,10,-1188.19,EUR
10899,20240916,2,8,10,-533.77,EUR
10900,20240916,2,3,20,-3327.3,EUR
10901,20240916,2,8,30,-761.3,EUR
10902,20240917,1,3,10,-4046.04,CZK
10903,20240917,1,4,10,-4637.1,CZK
10904,20240917,1,6,10,-6702.0,CZK
10905,20240917,1,3,20,-1205.5,CZK
10906,20240917,1,4,20,-884.72,CZK
10907,20240917,1,6,20,-5860.1,CZK
10908,20240917,1,7,20,-1425.0,CZK
10909,20240917,1,3,30,-2140.6099999999997,CZK
10910,20240917,1,4,30,-1943.8,CZK
10911,20240917,1,5,30,-23030.89,CZK
10912,20240917,1,7,30,-837.64,CZK
10913,20240917,1,3,40,-1173.46,CZK
10914,20240917,1,5,40,-6215.3,CZK
10915,20240917,1,6,40,-3653.72,CZK
10916,20240917,1,7,40,-2042.4,CZK
10917,20240917,2,3,10,-887.11,EUR
10918,20240917,2,4,10,-1302.25,EUR
10919,20240917,2,6,20,-2642.78,EUR
10920,20240917,2,5,30,-10861.06,EUR
10921,20240917,2,6,30,-5163.85,EUR
10922,20240917,2,3,40,-1361.17,EUR
10923,20240918,1,3,10,-1628.48,CZK
10924,20240918,1,4,10,-2078.1,CZK
10925,20240918,1,5,10,-22444.49,CZK
10926,20240918,1,6,10,-11443.09,CZK
10927,20240918,1,7,10,-800.24,CZK
10928,20240918,1,8,10,-756.07,CZK
10929,20240918,1,4,20,-693.33,CZK
10930,20240918,1,5,20,-15049.9,CZK
10931,20240918,1,3,30,-1099.62,CZK
10932,20240918,1,4,30,-2240.35,CZK
10933,20240918,1,5,30,-7061.52,CZK
10934,20240918,1,3,40,-2503.2,CZK
10935,20240918,1,5,40,-4377.85,CZK
10936,20240918,2,4,10,-558.78,EUR
10937,20240918,2,5,10,-12907.09,EUR
10938,20240918,2,7,10,-240.5,EUR
10939,20240918,2,8,10,-708.66,EUR
10940,20240918,2,6,20,-5341.58,EUR
10941,20240918,2,7,20,-929.36,EUR
10942,20240918,2,4,30,-1080.32,EUR
10943,20240918,2,5,30,-11316.45,EUR
10944,20240918,2,6,30,-4802.23,EUR
10945,20240918,2,7,30,-1361.14,EUR
10946,20240919,1,3,10,-2091.23,CZK
10947,20240919,1,4,10,-4776.45,CZK
10948,20240919,1,5,10,-16173.98,CZK
10949,20240919,1,6,10,-5774.73,CZK
10950,20240919,1,7,10,-1003.96,CZK
10951,20240919,1,8,10,-1068.85,CZK
10952,20240919,1,3,20,-255.77,CZK
10953,20240919,1,4,20,-549.32,CZK
10954,20240919,1,6,20,-4346.67,CZK
10955,20240919,1,3,30,-787.37,CZK
10956,20240919,1,6,30,-11965.619999999999,CZK
10957,20240919,1,3,40,-1115.47,CZK
10958,20240919,2,3,10,-2385.88,EUR
10959,20240919,2,5,10,-9639.24,EUR
10960,20240919,2,8,10,-1299.95,EUR
10961,20240919,2,4,20,-2614.7599999999998,EUR
10962,20240919,2,5,20,-9043.28,EUR
10963,20240919,2,7,20,-736.5,EUR
10964,20240919,2,4,30,-1346.91,EUR
10965,20240919,2,6,30,-6588.0599999999995,EUR
10966,20240920,1,3,10,-2200.2799999999997,CZK
10967,20240920,1,4,10,-2533.46,CZK
10968,20240920,1,7,10,-1130.67,CZK
10969,20240920,1,3,20,-5094.85,CZK
10970,20240920,1,3,30,-4627.04,CZK
10971,20240920,1,4,30,-2690.13,CZK
10972,20240920,1,6,30,-3382.55,CZK
10973,20240920,1,6,40,-2903.03,CZK
10974,20240920,2,4,10,-2080.71,EUR
10975,20240920,2,3,20,-1418.95,EUR
10976,20240920,2,5,20,-17434.97,EUR
10977,20240920,2,6,20,-3074.62,EUR
10978,20240920,2,3,30,-1975.85,EUR
10979,20240920,2,5,30,-1522.22,EUR
10980,20240921,1,3,10,-2335.3199999999997,CZK
10981,20240921,1,4,10,-1864.36,CZK
10982,20240921,1,6,10,-9105.869999999999,CZK
10983,20240921,1,8,10,-451.82,CZK
10984,20240921,1,3,20,-2672.93,CZK
10985,20240921,1,4,20,-882.92,CZK
10986,20240921,1,3,30,-2745.99,CZK
10987,20240921,1,4,30,-1037.45,CZK
10988,20240921,1,5,30,-10207.09,CZK
10989,20240921,1,6,30,-3655.91,CZK
10990,20240921,1,5,40,-7196.73,CZK
10991,20240921,1,6,40,-4187.22,CZK
10992,20240921,2,4,10,-3099.54,EUR
10993,20240921,2,5,10,-14673.38,EUR
10994,20240921,2,3,20,-1694.8200000000002,EUR
10995,20240921,2,6,30,-3411.56,EUR
10996,20240921,2,4,40,-1215.38,EUR
10997,20240922,1,3,10,-3746.9000000000005,CZK
10998,20240922,1,4,10,-1664.35,CZK
10999,20240922,1,6,10,-3547.14,CZK
11000,20240922,1,7,10,-448.0,CZK
11001,20240922,1,3,20,-1110.34,CZK
11002,20240922,1,4,20,-863.01,CZK
11003,20240922,1,6,20,-5533.45,CZK
11004,20240922,1,3,30,-1224.5,CZK
11005,20240922,1,4,30,-332.45,CZK
11006,20240922,1,5,30,-16391.94,CZK
11007,20240922,1,8,40,-52.35,CZK
11008,20240922,2,4,10,-1079.12,EUR
11009,20240922,2,5,10,-4117.89,EUR
11010,20240922,2,7,10,-1417.93,EUR
11011,20240922,2,3,20,-814.38,EUR
11012,20240922,2,4,20,-650.01,EUR
11013,20240922,2,8,20,-824.2,EUR
11014,20240922,2,4,30,-495.64,EUR
11015,20240922,2,6,30,-7492.530000000001,EUR
11016,20240922,2,4,40,-1232.69,EUR
11017,20240923,1,3,10,-2294.88,CZK
11018,20240923,1,4,10,-789.07,CZK
11019,20240923,1,5,10,-11773.15,CZK
11020,20240923,1,6,10,-10526.189999999999,CZK
11021,20240923,1,7,10,-648.7,CZK
11022,20240923,1,3,20,-2388.17,CZK
11023,20240923,1,4,20,-1118.03,CZK
11024,20240923,1,3,30,-2281.04,CZK
11025,20240923,1,4,30,-322.96,CZK
11026,20240923,1,5,30,-8524.47,CZK
11027,20240923,1,7,30,-512.01,CZK
11028,20240923,1,8,30,-986.39,CZK
11029,20240923,1,7,40,-701.78,CZK
11030,20240923,2,3,10,-3498.9300000000003,EUR
11031,20240923,2,6,10,-3788.44,EUR
11032,20240923,2,5,20,-9946.09,EUR
11033,20240923,2,5,30,-7448.34,EUR
11034,20240923,2,4,40,-879.58,EUR
11035,20240924,1,3,10,-3229.95,CZK
11036,20240924,1,4,10,-2138.5899999999997,CZK
11037,20240924,1,5,10,-24023.27,CZK
11038,20240924,1,6,10,-16501.18,CZK
11039,20240924,1,7,10,-1291.4,CZK
11040,20240924,1,4,20,-1338.74,CZK
11041,20240924,1,3,30,-749.44,CZK
11042,20240924,1,4,30,-1047.67,CZK
11043,20240924,1,5,30,-35333.97,CZK
11044,20240924,1,4,40,-2730.21,CZK
11045,20240924,1,6,40,-5105.97,CZK
11046,20240924,2,3,10,-978.94,EUR
11047,20240924,2,4,10,-1624.49,EUR
11048,20240924,2,6,10,-10441.95,EUR
11049,20240924,2,5,20,-11208.61,EUR
11050,20240924,2,6,20,-4454.88,EUR
11051,20240924,2,3,30,-5709.33,EUR
11052,20240924,2,6,30,-4262.16,EUR
11053,20240924,2,7,40,-644.17,EUR
11054,20240925,1,3,10,-865.48,CZK
11055,20240925,1,4,10,-1902.6799999999998,CZK
11056,20240925,1,5,10,-18971.18,CZK
11057,20240925,1,3,20,-2589.67,CZK
11058,20240925,1,5,20,-23812.97,CZK
11059,20240925,1,7,20,-685.46,CZK
11060,20240925,1,5,30,-8449.4,CZK
11061,20240925,1,6,30,-6160.15,CZK
11062,20240925,1,3,40,-2068.81,CZK
11063,20240925,1,5,40,-8018.5,CZK
11064,20240925,2,3,10,-2177.4700000000003,EUR
11065,20240925,2,6,10,-2910.53,EUR
11066,20240925,2,4,20,-1608.52,EUR
11067,20240925,2,6,20,-4770.57,EUR
11068,20240925,2,3,30,-1674.32,EUR
11069,20240925,2,4,30,-866.57,EUR
11070,20240926,1,3,10,-1315.72,CZK
11071,20240926,1,4,10,-1290.68,CZK
11072,20240926,1,5,10,-14496.39,CZK
11073,20240926,1,6,10,-7972.86,CZK
11074,20240926,1,7,10,-1257.53,CZK
11075,20240926,1,8,10,-896.09,CZK
11076,20240926,1,3,20,-1062.17,CZK
11077,20240926,1,4,20,-509.01,CZK
11078,20240926,1,7,20,-1976.1100000000001,CZK
11079,20240926,1,3,30,-954.08,CZK
11080,20240926,1,4,30,-952.4,CZK
11081,20240926,1,5,30,-8770.09,CZK
11082,20240926,1,6,30,-9871.04,CZK
11083,20240926,1,7,30,-1544.32,CZK
11084,20240926,2,4,10,-821.05,EUR
11085,20240926,2,5,10,-20227.739999999998,EUR
11086,20240926,2,6,10,-6723.99,EUR
11087,20240926,2,7,10,-1608.53,EUR
11088,20240926,2,6,30,-5523.76,EUR
11089,20240927,1,4,10,-1605.62,CZK
11090,20240927,1,5,10,-17227.760000000002,CZK
11091,20240927,1,6,10,-8873.22,CZK
11092,20240927,1,7,10,-773.26,CZK
11093,20240927,1,8,10,-1163.68,CZK
11094,20240927,1,4,20,-1689.8000000000002,CZK
11095,20240927,1,6,20,-18306.88,CZK
11096,20240927,1,7,20,-840.12,CZK
11097,20240927,1,4,30,-2073.26,CZK
11098,20240927,1,5,30,-18955.96,CZK
11099,20240927,1,3,40,-2939.16,CZK
11100,20240927,1,6,40,-4464.06,CZK
11101,20240927,2,3,10,-596.2,EUR
11102,20240927,2,3,30,-694.75,EUR
11103,20240927,2,4,30,-427.05,EUR
11104,20240928,1,3,10,-1427.62,CZK
11105,20240928,1,4,10,-4005.2,CZK
11106,20240928,1,5,10,-15604.77,CZK
11107,20240928,1,6,10,-6389.21,CZK
11108,20240928,1,3,20,-2811.54,CZK
11109,20240928,1,4,20,-1294.02,CZK
11110,20240928,1,3,30,-611.37,CZK
11111,20240928,1,5,30,-8637.55,CZK
11112,20240928,1,6,30,-4642.0,CZK
11113,20240928,1,7,30,-533.29,CZK
11114,20240928,1,8,30,-753.18,CZK
11115,20240928,1,3,40,-1164.88,CZK
11116,20240928,1,4,40,-945.97,CZK
11117,20240928,1,5,40,-23752.67,CZK
11118,20240928,2,3,10,-1161.88,EUR
11119,20240928,2,5,10,-12276.21,EUR
11120,20240928,2,3,20,-1832.45,EUR
11121,20240928,2,3,30,-1624.74,EUR
11122,20240928,2,4,30,-712.77,EUR
11123,20240928,2,6,30,-9262.560000000001,EUR
11124,20240928,2,7,30,-1940.64,EUR
11125,20240928,2,3,40,-597.23,EUR
11126,20240928,2,5,40,-8198.05,EUR
11127,20240929,1,3,10,-2124.6800000000003,CZK
11128,20240929,1,5,10,-12792.51,CZK
11129,20240929,1,6,10,-18303.82,CZK
11130,20240929,1,7,10,-1636.4899999999998,CZK
11131,20240929,1,3,20,-1198.74,CZK
11132,20240929,1,4,20,-1046.38,CZK
11133,20240929,2,3,10,-1367.63,EUR
11134,20240929,2,6,10,-5163.69,EUR
11135,20240929,2,3,20,-1039.37,EUR
11136,20240929,2,5,20,-8909.38,EUR
11137,20240929,2,3,30,-757.73,EUR
11138,20240929,2,5,30,-6212.72,EUR
11139,20240929,2,6,30,-5762.43,EUR
11140,20240929,2,4,40,-716.49,EUR
11141,20240930,1,3,10,-6764.05,CZK
11142,20240930,1,5,10,-8019.19,CZK
11143,20240930,1,6,10,-9829.720000000001,CZK
11144,20240930,1,4,20,-596.03,CZK
11145,20240930,1,5,20,-6669.75,CZK
11146,20240930,1,5,30,-22453.37,CZK
11147,20240930,1,6,30,-3634.69,CZK
11148,20240930,1,8,30,-343.81,CZK
11149,20240930,1,4,40,-954.48,CZK
11150,20240930,2,3,10,-1469.17,EUR
11151,20240930,2,5,10,-7418.69,EUR
11152,20240930,2,7,10,-1307.97,EUR
11153,20240930,2,3,20,-1149.79,EUR
11154,20240930,2,5,20,-12284.58,EUR
11155,20240930,2,3,40,-1112.3,EUR
11156,20241001,1,3,10,-3493.1499999999996,CZK
11157,20241001,1,4,10,-1082.47,CZK
11158,20241001,1,5,10,-22833.92,CZK
11159,20241001,1,6,10,-10308.29,CZK
11160,20241001,1,3,20,-2854.66,CZK
11161,20241001,1,4,20,-681.91,CZK
11162,20241001,1,5,20,-4782.5,CZK
11163,20241001,1,6,20,-20738.77,CZK
11164,20241001,1,3,30,-3835.5499999999997,CZK
11165,20241001,1,4,30,-1449.83,CZK
11166,20241001,1,7,30,-1876.31,CZK
11167,20241001,1,4,40,-1007.63,CZK
11168,20241001,2,4,10,-733.33,EUR
11169,20241001,2,5,10,-10015.65,EUR
11170,20241001,2,6,10,-8315.27,EUR
11171,20241001,2,3,20,-1883.21,EUR
11172,20241001,2,7,20,-333.57,EUR
11173,20241001,2,3,30,-1058.59,EUR
11174,20241001,2,5,30,-6866.37,EUR
11175,20241001,2,3,40,-916.28,EUR
11176,20241001,2,7,40,-495.83,EUR
11177,20241002,1,3,10,-2569.75,CZK
11178,20241002,1,4,10,-4991.28,CZK
11179,20241002,1,5,10,-33322.16,CZK
11180,20241002,1,7,10,-1309.02,CZK
11181,20241002,1,3,20,-1831.7,CZK
11182,20241002,1,4,20,-1190.66,CZK
11183,20241002,1,5,20,-8799.28,CZK
11184,20241002,1,7,20,-1792.27,CZK
11185,20241002,1,3,30,-1091.09,CZK
11186,20241002,1,4,30,-747.81,CZK
11187,20241002,1,6,30,-14725.07,CZK
11188,20241002,1,8,30,-1033.0,CZK
11189,20241002,1,5,40,-7948.28,CZK
11190,20241002,1,6,40,-6307.41,CZK
11191,20241002,2,3,10,-1076.75,EUR
11192,20241002,2,4,10,-3047.65,EUR
11193,20241002,2,5,10,-10615.47,EUR
11194,20241002,2,6,10,-4846.62,EUR
11195,20241002,2,4,30,-1681.04,EUR
11196,20241003,1,3,10,-1598.92,CZK
11197,20241003,1,4,10,-3989.35,CZK
11198,20241003,1,5,10,-15540.39,CZK
11199,20241003,1,6,10,-6453.15,CZK
11200,20241003,1,4,20,-638.74,CZK
11201,20241003,1,5,20,-21791.5,CZK
11202,20241003,1,6,20,-8584.37,CZK
11203,20241003,1,3,30,-2929.5299999999997,CZK
11204,20241003,1,5,30,-9440.9,CZK
11205,20241003,1,6,30,-9487.8,CZK
11206,20241003,1,3,40,-868.61,CZK
11207,20241003,1,4,40,-801.28,CZK
11208,20241003,1,5,40,-8438.36,CZK
11209,20241003,1,6,40,-5332.92,CZK
11210,20241003,2,5,20,-13700.83,EUR
11211,20241003,2,8,20,-911.07,EUR
11212,20241004,1,3,10,-3616.5499999999997,CZK
11213,20241004,1,4,10,-1532.79,CZK
11214,20241004,1,5,10,-15433.29,CZK
11215,20241004,1,6,10,-14629.46,CZK
11216,20241004,1,7,10,-569.03,CZK
11217,20241004,1,8,10,-1314.95,CZK
11218,20241004,1,5,20,-15441.08,CZK
11219,20241004,1,6,20,-8713.099999999999,CZK
11220,20241004,1,7,20,-615.85,CZK
11221,20241004,1,3,30,-1416.9199999999998,CZK
11222,20241004,1,4,30,-4526.3099999999995,CZK
11223,20241004,1,5,30,-25658.03,CZK
11224,20241004,1,6,30,-11724.57,CZK
11225,20241004,2,3,10,-1325.72,EUR
11226,20241004,2,5,10,-14278.69,EUR
11227,20241004,2,6,10,-5446.5,EUR
11228,20241004,2,8,10,-949.69,EUR
11229,20241004,2,4,30,-2522.84,EUR
11230,20241004,2,5,30,-10884.09,EUR
11231,20241004,2,3,40,-846.07,EUR
11232,20241005,1,3,10,-690.13,CZK
11233,20241005,1,4,10,-10344.72,CZK
11234,20241005,1,5,10,-24961.550000000003,CZK
11235,20241005,1,3,20,-477.06,CZK
11236,20241005,1,4,20,-1720.28,CZK
11237,20241005,1,3,30,-1192.87,CZK
11238,20241005,1,3,40,-742.63,CZK
11239,20241005,1,4,40,-591.85,CZK
11240,20241005,2,3,10,-2069.37,EUR
11241,20241005,2,4,10,-924.64,EUR
11242,20241005,2,5,10,-21378.42,EUR
11243,20241005,2,8,10,-810.13,EUR
11244,20241005,2,3,20,-265.86,EUR
11245,20241005,2,4,20,-1887.78,EUR
11246,20241005,2,4,30,-961.14,EUR
11247,20241005,2,5,40,-12783.7,EUR
11248,20241006,1,3,10,-2506.56,CZK
11249,20241006,1,4,10,-3056.23,CZK
11250,20241006,1,6,10,-18769.17,CZK
11251,20241006,1,7,10,-771.6,CZK
11252,20241006,1,3,20,-697.8,CZK
11253,20241006,1,4,20,-1906.03,CZK
11254,20241006,1,3,30,-982.68,CZK
11255,20241006,1,5,30,-19356.190000000002,CZK
11256,20241006,1,7,30,-1929.87,CZK
11257,20241006,1,8,30,-1215.72,CZK
11258,20241006,1,4,40,-695.46,CZK
11259,20241006,1,6,40,-4444.49,CZK
11260,20241006,2,3,10,-1061.61,EUR
11261,20241006,2,5,10,-24119.010000000002,EUR
11262,20241006,2,6,10,-11115.66,EUR
11263,20241006,2,3,20,-670.55,EUR
11264,20241006,2,3,30,-710.41,EUR
11265,20241006,2,6,30,-5153.98,EUR
11266,20241007,1,3,10,-1452.76,CZK
11267,20241007,1,4,10,-2083.46,CZK
11268,20241007,1,6,10,-4658.38,CZK
11269,20241007,1,7,10,-1037.21,CZK
11270,20241007,1,8,10,-1161.7,CZK
11271,20241007,1,3,20,-3172.59,CZK
11272,20241007,1,4,20,-825.9200000000001,CZK
11273,20241007,1,5,20,-5718.48,CZK
11274,20241007,1,3,30,-429.73,CZK
11275,20241007,1,5,30,-8537.92,CZK
11276,20241007,1,6,30,-6008.68,CZK
11277,20241007,1,3,40,-900.63,CZK
11278,20241007,1,4,40,-1502.71,CZK
11279,20241007,1,6,40,-6998.01,CZK
11280,20241007,2,3,10,-3083.44,EUR
11281,20241007,2,4,10,-698.38,EUR
11282,20241007,2,5,10,-14652.23,EUR
11283,20241007,2,5,20,-7747.31,EUR
11284,20241007,2,4,30,-610.86,EUR
11285,20241007,2,6,30,-1298.85,EUR
11286,20241008,1,4,10,-2193.84,CZK
11287,20241008,1,6,10,-11081.16,CZK
11288,20241008,1,3,20,-1063.88,CZK
11289,20241008,1,4,20,-1145.03,CZK
11290,20241008,1,5,20,-11121.5,CZK
11291,20241008,1,3,30,-3042.06,CZK
11292,20241008,1,4,30,-2530.5299999999997,CZK
11293,20241008,1,6,30,-6331.04,CZK
11294,20241008,1,7,30,-597.36,CZK
11295,20241008,1,8,30,-539.2,CZK
11296,20241008,1,3,40,-1488.84,CZK
11297,20241008,2,3,10,-601.43,EUR
11298,20241008,2,5,10,-10066.74,EUR
11299,20241008,2,7,20,-561.4,EUR
11300,20241008,2,6,30,-3737.98,EUR
11301,20241009,1,3,10,-2522.21,CZK
11302,20241009,1,4,10,-3856.84,CZK
11303,20241009,1,5,10,-17066.8,CZK
11304,20241009,1,7,10,-518.66,CZK
11305,20241009,1,8,10,-887.01,CZK
11306,20241009,1,3,20,-638.18,CZK
11307,20241009,1,5,20,-19069.29,CZK
11308,20241009,1,6,20,-4185.07,CZK
11309,20241009,1,3,30,-979.92,CZK
11310,20241009,1,4,30,-2531.5299999999997,CZK
11311,20241009,1,5,30,-29742.75,CZK
11312,20241009,1,6,30,-15404.22,CZK
11313,20241009,1,3,40,-1104.54,CZK
11314,20241009,1,5,40,-8767.32,CZK
11315,20241009,2,4,10,-1171.39,EUR
11316,20241009,2,5,10,-11323.11,EUR
11317,20241009,2,6,20,-4627.77,EUR
11318,20241009,2,3,30,-751.13,EUR
11319,20241009,2,5,40,-6974.46,EUR
11320,20241009,2,6,40,-4583.01,EUR
11321,20241010,1,4,10,-4278.77,CZK
11322,20241010,1,6,10,-9636.93,CZK
11323,20241010,1,4,20,-2990.09,CZK
11324,20241010,1,5,20,-10733.1,CZK
11325,20241010,1,3,30,-1988.54,CZK
11326,20241010,1,5,30,-12273.24,CZK
11327,20241010,1,6,30,-4528.54,CZK
11328,20241010,1,7,30,-2617.22,CZK
11329,20241010,1,8,30,-793.57,CZK
11330,20241010,1,4,40,-1602.58,CZK
11331,20241010,2,3,10,-2354.63,EUR
11332,20241010,2,5,10,-5152.26,EUR
11333,20241010,2,5,20,-7322.39,EUR
11334,20241010,2,3,30,-697.43,EUR
11335,20241010,2,5,30,-7818.0,EUR
11336,20241010,2,6,30,-6200.66,EUR
11337,20241010,2,5,40,-7502.58,EUR
11338,20241011,1,3,10,-1410.46,CZK
11339,20241011,1,4,10,-4828.700000000001,CZK
11340,20241011,1,6,10,-3965.24,CZK
11341,20241011,1,7,10,-1438.42,CZK
11342,20241011,1,4,20,-1720.02,CZK
11343,20241011,1,7,20,-600.1,CZK
11344,20241011,1,3,30,-2253.17,CZK
11345,20241011,1,4,30,-2434.75,CZK
11346,20241011,1,5,30,-11034.24,CZK
11347,20241011,1,8,30,-53.61,CZK
11348,20241011,1,3,40,-3829.79,CZK
11349,20241011,2,3,10,-1575.89,EUR
11350,20241011,2,4,10,-1470.0700000000002,EUR
11351,20241011,2,6,10,-15828.09,EUR
11352,20241011,2,4,20,-420.26,EUR
11353,20241011,2,7,20,-1715.63,EUR
11354,20241011,2,8,20,-843.26,EUR
11355,20241011,2,4,30,-912.41,EUR
11356,20241011,2,3,40,-753.86,EUR
11357,20241011,2,4,40,-2184.02,EUR
11358,20241012,1,3,10,-6007.46,CZK
11359,20241012,1,4,10,-3119.28,CZK
11360,20241012,1,5,10,-14968.32,CZK
11361,20241012,1,6,10,-16432.52,CZK
11362,20241012,1,4,20,-2578.27,CZK
11363,20241012,1,5,20,-29758.58,CZK
11364,20241012,1,6,20,-7775.49,CZK
11365,20241012,1,7,20,-310.82,CZK
11366,20241012,1,4,30,-1521.5700000000002,CZK
11367,20241012,1,7,40,-1171.34,CZK
11368,20241012,2,3,10,-2578.87,EUR
11369,20241012,2,4,10,-2400.0299999999997,EUR
11370,20241012,2,6,10,-3097.68,EUR
11371,20241012,2,3,20,-693.16,EUR
11372,20241012,2,3,30,-1247.79,EUR
11373,20241012,2,7,30,-781.95,EUR
11374,20241012,2,3,40,-695.54,EUR
11375,20241013,1,3,10,-1626.7,CZK
11376,20241013,1,4,10,-3285.62,CZK
11377,20241013,1,7,10,-2000.2400000000002,CZK
11378,20241013,1,3,20,-3326.73,CZK
11379,20241013,1,4,20,-1306.31,CZK
11380,20241013,1,5,20,-9318.67,CZK
11381,20241013,1,3,30,-1548.68,CZK
11382,20241013,1,4,30,-1283.01,CZK
11383,20241013,1,5,30,-6330.71,CZK
11384,20241013,1,6,30,-10190.84,CZK
11385,20241013,1,3,40,-680.13,CZK
11386,20241013,2,3,10,-2346.35,EUR
11387,20241013,2,5,10,-28692.559999999998,EUR
11388,20241013,2,6,10,-8128.62,EUR
11389,20241013,2,7,10,-1471.19,EUR
11390,20241013,2,3,30,-2003.0100000000002,EUR
11391,20241013,2,5,30,-10332.85,EUR
11392,20241013,2,3,40,-2013.57,EUR
11393,20241013,2,4,40,-392.18,EUR
11394,20241014,1,3,10,-994.78,CZK
11395,20241014,1,4,10,-757.64,CZK
11396,20241014,1,6,10,-10328.18,CZK
11397,20241014,1,8,10,-750.51,CZK
11398,20241014,1,7,20,-1608.38,CZK
11399,20241014,1,4,30,-3654.91,CZK
11400,20241014,1,5,40,-4683.28,CZK
11401,20241014,2,3,10,-3598.65,EUR
11402,20241014,2,4,10,-1237.07,EUR
11403,20241014,2,6,10,-5306.34,EUR
11404,20241014,2,3,40,-1051.43,EUR
11405,20241015,1,3,10,-1590.52,CZK
11406,20241015,1,4,10,-963.52,CZK
11407,20241015,1,5,10,-22888.88,CZK
11408,20241015,1,8,10,-1501.1,CZK
11409,20241015,1,3,20,-3216.49,CZK
11410,20241015,1,4,20,-1139.06,CZK
11411,20241015,1,5,20,-8949.88,CZK
11412,20241015,1,7,20,-1326.89,CZK
11413,20241015,1,3,30,-1347.8,CZK
11414,20241015,1,4,30,-2196.15,CZK
11415,20241015,1,5,30,-9018.31,CZK
11416,20241015,1,6,30,-7489.67,CZK
11417,20241015,1,7,30,-444.46,CZK
11418,20241015,1,8,30,-1203.35,CZK
11419,20241015,1,6,40,-2538.78,CZK
11420,20241015,2,3,10,-967.03,EUR
11421,20241015,2,5,10,-12987.68,EUR
11422,20241015,2,6,10,-9534.9,EUR
11423,20241015,2,8,10,-448.08,EUR
11424,20241015,2,3,20,-721.45,EUR
11425,20241015,2,4,30,-191.1,EUR
11426,20241015,2,5,30,-8687.97,EUR
11427,20241016,1,3,10,-2302.09,CZK
11428,20241016,1,4,10,-3833.6,CZK
11429,20241016,1,5,10,-28424.480000000003,CZK
11430,20241016,1,3,20,-2609.1400000000003,CZK
11431,20241016,1,6,20,-3974.51,CZK
11432,20241016,1,5,30,-15683.550000000001,CZK
11433,20241016,1,3,40,-1173.71,CZK
11434,20241016,1,4,40,-1489.64,CZK
11435,20241016,2,3,10,-1386.62,EUR
11436,20241016,2,4,10,-1340.0,EUR
11437,20241016,2,3,20,-1698.76,EUR
11438,20241016,2,6,30,-9018.17,EUR
11439,20241016,2,7,30,-1220.35,EUR
11440,20241016,2,3,40,-843.35,EUR
11441,20241016,2,5,40,-6025.75,EUR
11442,20241016,2,6,40,-12309.09,EUR
11443,20241017,1,3,10,-2278.34,CZK
11444,20241017,1,4,10,-682.06,CZK
11445,20241017,1,5,10,-25916.31,CZK
11446,20241017,1,7,10,-240.3,CZK
11447,20241017,1,8,10,-1265.19,CZK
11448,20241017,1,3,20,-1274.56,CZK
11449,20241017,1,3,30,-1702.7,CZK
11450,20241017,1,4,30,-492.62,CZK
11451,20241017,1,5,30,-9438.34,CZK
11452,20241017,1,3,40,-648.28,CZK
11453,20241017,1,4,40,-126.41,CZK
11454,20241017,1,8,40,-904.6,CZK
11455,20241017,2,3,10,-1049.21,EUR
11456,20241017,2,7,10,-694.65,EUR
