ap_invoice_id,date_key,due_date_key,paid_date_key,entity_id,cost_center_id,account_id,invoice_amount,currency
12942,20240308,20240420,20240420,2,10,5,5397.82,EUR
12943,20241020,20241202,20241201,1,40,8,993.13,CZK
12944,20251109,20251202,20251206,1,40,3,1313.65,CZK
12945,20241005,20241110,20241118,2,10,4,924.64,EUR
12946,20250305,20250419,,2,10,3,729.54,EUR
12947,20250301,20250406,20250410,1,10,6,5230.93,CZK
12948,20240111,20240222,20240227,1,30,4,721.24,CZK
12949,20251105,20251125,20251202,1,20,3,496.85,CZK
12950,20250325,20250410,20250413,1,10,8,49.55,CZK
12951,20240704,20240808,20240806,1,10,3,798.05,CZK
12952,20240702,20240719,20240719,1,10,3,1470.7,CZK
12953,20250803,20250824,20250902,1,20,4,1048.15,CZK
12954,20241025,20241130,20241203,1,10,7,1354.71,CZK
12955,20250331,20250504,20250509,1,20,6,2714.86,CZK
12956,20250109,20250215,20250220,2,40,4,1220.37,EUR
12957,20240419,20240509,20240523,2,10,6,5783.31,EUR
12958,20250415,20250505,,1,10,3,870.78,CZK
12959,20240511,20240611,20240618,1,10,7,1130.32,CZK
12960,20240501,20240608,,1,10,6,4235.11,CZK
12961,20240819,20240921,20240925,1,10,4,1554.87,CZK
12962,20241022,20241130,20241203,2,20,6,3634.2,EUR
12963,20250401,20250510,20250523,2,10,6,2503.6,EUR
12964,20250411,20250522,20250525,2,30,6,4902.59,EUR
12965,20241017,20241130,,1,10,3,898.08,CZK
12966,20241028,20241206,20241215,1,10,4,781.35,CZK
12967,20241201,20250115,20250129,1,40,5,6948.98,CZK
12968,20250428,20250517,20250530,1,10,3,764.11,CZK
12969,20250321,20250422,20250506,2,30,6,1642.1,EUR
12970,20250619,20250718,20250728,1,10,6,8194.57,CZK
12971,20251113,20251228,,2,40,4,998.15,EUR
12972,20250413,20250512,20250524,1,20,3,1245.75,CZK
12973,20250822,20250915,20250927,1,30,6,7476.76,CZK
12974,20240413,20240505,20240518,1,10,4,691.91,CZK
12975,20250730,20250831,20250913,1,10,4,1854.6,CZK
12976,20240210,20240229,20240309,1,20,5,5748.27,CZK
12977,20250708,20250808,20250816,1,10,3,764.42,CZK
12978,20240808,20240920,20241003,2,10,4,1315.13,EUR
12979,20240422,20240516,20240523,1,20,4,812.12,CZK
12980,20251006,20251118,20251119,1,30,3,456.6,CZK
12981,20250615,20250703,20250704,1,10,4,1337.75,CZK
12982,20240224,20240325,20240331,2,10,3,931.66,EUR
12983,20240829,20240923,20241001,1,20,6,5866.44,CZK
12984,20240312,20240415,20240413,1,10,5,8080.18,CZK
12985,20240213,20240315,20240327,2,30,7,527.92,EUR
12986,20250122,20250225,,2,20,5,8845.74,EUR
12987,20250621,20250729,20250810,1,10,3,1082.55,CZK
12988,20240522,20240623,20240706,2,30,8,1066.31,EUR
12989,20240702,20240731,20240811,2,30,4,1682.19,EUR
12990,20251219,20260108,20260111,1,40,3,685.6,CZK
12991,20240207,20240307,20240315,1,10,5,4371.88,CZK
12992,20240107,20240206,20240205,1,30,3,407.9,CZK
12993,20250616,20250725,20250727,2,20,3,1002.49,EUR
12994,20250227,20250329,20250401,1,10,6,3579.92,CZK
12995,20240509,20240609,20240618,1,40,7,1135.58,CZK
12996,20240313,20240405,20240406,2,40,6,3727.3,EUR
12997,20241020,20241114,20241123,1,30,3,946.47,CZK
12998,20240711,20240806,20240808,1,20,8,1522.26,CZK
12999,20240425,20240603,20240603,1,20,3,1176.1,CZK
13000,20250301,20250329,20250331,2,10,5,7470.82,EUR
13001,20250209,20250228,,2,20,6,4206.84,EUR
13002,20240311,20240401,20240401,1,30,8,668.03,CZK
13003,20241106,20241219,20241221,2,10,3,562.47,EUR
13004,20241201,20250109,20250119,1,10,7,1015.87,CZK
13005,20240904,20240923,20240922,1,10,8,655.58,CZK
13006,20250104,20250207,20250213,2,10,5,10269.96,EUR
13007,20250621,20250805,,1,10,5,13404.66,CZK
13008,20251119,20251226,20251231,1,20,5,6576.72,CZK
13009,20240908,20241012,20241025,1,30,6,4122.83,CZK
13010,20241126,20250107,,1,10,4,1195.62,CZK
13011,20250823,20250911,20250923,2,10,7,632.86,EUR
13012,20250515,20250611,20250610,1,10,6,3073.8,CZK
13013,20240511,20240607,20240606,2,10,6,4765.95,EUR
13014,20240311,20240417,20240427,1,40,6,5118.84,CZK
13015,20250126,20250311,20250322,1,10,6,4505.33,CZK
13016,20250602,20250620,20250704,1,10,5,10439.49,CZK
13017,20240826,20240909,20240919,1,40,3,2277.78,CZK
13018,20240908,20241020,20241025,2,10,3,379.94,EUR
13019,20240710,20240823,20240904,1,20,6,5039.2,CZK
13020,20241001,20241015,20241028,2,20,3,961.23,EUR
13021,20251020,20251104,20251107,1,10,5,8161.43,CZK
13022,20240412,20240515,,2,10,3,1143.31,EUR
13023,20241128,20241223,20250103,1,40,8,702.28,CZK
13024,20250415,20250520,20250601,1,10,6,3893.7,CZK
13025,20240907,20241017,20241025,2,10,4,730.75,EUR
13026,20240427,20240518,,1,10,3,51.64,CZK
13027,20240820,20240913,20240911,2,20,4,635.79,EUR
13028,20240702,20240809,20240808,1,30,4,833.91,CZK
13029,20240511,20240614,20240619,1,30,3,49.61,CZK
13030,20241019,20241114,20241117,2,20,3,1587.28,EUR
13031,20241013,20241105,20241119,1,30,6,3002.22,CZK
13032,20240606,20240702,20240704,2,10,5,12847.79,EUR
13033,20251029,20251117,20251120,1,10,4,516.76,CZK
13034,20240515,20240622,,2,40,4,466.77,EUR
13035,20250829,20250926,20251004,1,30,3,123.57,CZK
13036,20250404,20250424,20250427,1,10,7,1128.33,CZK
13037,20250407,20250508,20250508,2,20,6,3882.05,EUR
13038,20250623,20250806,20250809,2,10,3,640.19,EUR
13039,20241010,20241119,,1,40,4,563.87,CZK
13040,20240524,20240617,20240629,1,10,6,4369.48,CZK
13041,20240824,20240914,20240917,2,20,6,2213.09,EUR
13042,20250422,20250517,20250529,1,20,4,551.48,CZK
13043,20250506,20250524,20250601,1,20,8,874.13,CZK
13044,20250615,20250709,20250722,1,10,3,1050.36,CZK
13045,20240312,20240421,20240424,1,10,3,1367.4,CZK
13046,20250305,20250412,20250417,1,10,3,1126.35,CZK
13047,20241218,20250112,,2,20,3,830.87,EUR
13048,20250720,20250808,20250821,2,10,5,9976.24,EUR
13049,20240413,20240524,20240528,1,40,3,887.53,CZK
13050,20250120,20250225,20250307,1,10,3,1368.17,CZK
13051,20240712,20240809,20240811,1,10,3,1614.65,CZK
13052,20240418,20240601,20240613,2,10,8,809.76,EUR
13053,20241205,20250117,20250122,1,10,6,7345.4,CZK
13054,20251118,20251230,20260110,1,10,6,5294.17,CZK
13055,20240918,20241007,20241020,1,30,5,7061.52,CZK
13056,20250206,20250303,20250304,2,40,4,1345.66,EUR
13057,20250126,20250223,20250309,2,40,4,916.04,EUR
13058,20240125,20240227,20240307,2,30,3,1156.18,EUR
13059,20250815,20250924,20250922,1,10,6,5753.33,CZK
13060,20250417,20250504,20250518,2,10,5,8625.0,EUR
13061,20240811,20240828,20240911,1,30,4,1016.43,CZK
13062,20250401,20250427,20250508,2,20,4,671.62,EUR
13063,20250315,20250415,20250422,1,10,7,1141.91,CZK
13064,20240609,20240720,20240726,1,10,7,1290.22,CZK
13065,20250702,20250803,20250811,1,30,6,4126.73,CZK
13066,20240511,20240608,20240619,1,20,3,869.6,CZK
13067,20250906,20251007,20251017,1,40,3,756.36,CZK
13068,20251124,20251220,20251223,1,10,4,630.73,CZK
13069,20240128,20240306,20240316,2,40,6,4196.75,EUR
13070,20240421,20240516,,2,20,5,6478.14,EUR
13071,20240212,20240323,20240321,1,30,8,976.25,CZK
13072,20251013,20251118,20251125,1,10,6,6914.24,CZK
13073,20240706,20240802,20240731,1,20,6,1784.22,CZK
13074,20241025,20241112,20241117,1,20,5,7228.43,CZK
13075,20240826,20241001,20241009,1,20,5,9068.28,CZK
13076,20240720,20240808,20240816,1,20,6,4987.2,CZK
13077,20250729,20250909,20250916,1,10,3,1589.85,CZK
13078,20250131,20250224,20250223,1,20,3,631.82,CZK
13079,20250208,20250323,20250331,2,10,4,1104.91,EUR
13080,20251128,20251215,,1,40,4,1016.89,CZK
13081,20251226,20260131,20260209,2,20,4,611.3,EUR
13082,20250917,20251028,,1,40,7,625.48,CZK
13083,20250614,20250712,20250712,1,40,3,1239.73,CZK
13084,20250116,20250215,20250217,1,10,3,567.89,CZK
13085,20240228,20240323,20240325,2,20,7,1286.34,EUR
13086,20240401,20240507,20240514,1,10,6,5152.53,CZK
13087,20240122,20240218,20240223,2,20,5,9083.42,EUR
13088,20240618,20240715,20240715,1,30,5,11271.94,CZK
13089,20240104,20240211,,1,10,6,4330.66,CZK
13090,20250703,20250811,20250809,2,30,3,1995.03,EUR
13091,20240923,20241027,20241102,1,20,3,1452.23,CZK
13092,20250214,20250301,20250304,1,20,7,748.86,CZK
13093,20240124,20240304,20240307,1,10,3,501.39,CZK
13094,20250704,20250727,20250726,1,20,4,1244.49,CZK
13095,20240116,20240208,,1,10,5,2956.67,CZK
13096,20240509,20240531,,1,20,6,6504.08,CZK
13097,20251021,20251115,20251116,2,10,4,914.72,EUR
13098,20240609,20240718,20240801,1,30,3,1151.35,CZK
13099,20240922,20241011,20241014,2,20,3,814.38,EUR
13100,20250221,20250406,20250416,1,20,3,1432.96,CZK
13101,20250914,20251026,20251025,2,30,5,9266.61,EUR
13102,20250228,20250329,20250411,1,40,6,4805.37,CZK
13103,20250108,20250206,20250216,1,30,7,268.23,CZK
13104,20240310,20240330,20240330,2,10,6,4083.33,EUR
13105,20241231,20250213,20250215,1,30,3,1235.4,CZK
13106,20250213,20250307,20250308,1,30,4,1195.69,CZK
13107,20250731,20250815,20250827,2,30,5,12037.15,EUR
13108,20250523,20250703,20250713,1,40,4,704.89,CZK
13109,20240803,20240829,20240905,1,10,5,7835.25,CZK
13110,20240214,20240301,20240301,2,10,7,719.68,EUR
13111,20241125,20241209,20241218,1,30,3,1095.31,CZK
13112,20240907,20240926,20240930,1,30,5,10809.74,CZK
13113,20250705,20250719,20250802,2,10,8,1955.81,EUR
13114,20250120,20250207,20250214,1,10,4,764.75,CZK
13115,20241223,20250114,20250128,2,40,6,6324.25,EUR
13116,20250812,20250831,20250905,1,20,8,830.91,CZK
13117,20250820,20250923,20251006,2,10,4,719.37,EUR
13118,20240521,20240610,20240622,2,10,3,1400.13,EUR
13119,20250716,20250807,,2,10,3,917.83,EUR
13120,20250523,20250613,,2,30,4,688.49,EUR
13121,20241022,20241113,20241121,1,10,5,8972.21,CZK
13122,20240623,20240718,,1,30,4,708.21,CZK
13123,20240304,20240324,20240322,1,10,5,8894.97,CZK
13124,20250817,20250909,20250910,2,20,6,5404.04,EUR
13125,20240804,20240918,20240917,1,10,6,7498.14,CZK
13126,20240808,20240910,20240916,1,10,4,996.23,CZK
13127,20250214,20250320,20250318,2,10,3,1064.84,EUR
13128,20251019,20251118,20251122,1,10,6,3155.37,CZK
13129,20241231,20250116,20250127,1,10,5,10891.11,CZK
13130,20250622,20250723,,1,10,6,3726.98,CZK
13131,20240128,20240214,20240219,1,10,4,410.49,CZK
13132,20240922,20241014,20241018,1,40,8,52.35,CZK
13133,20241219,20250129,20250212,2,20,8,686.02,EUR
13134,20241120,20241206,20241213,2,10,3,1151.15,EUR
13135,20250604,20250620,20250621,1,40,3,954.61,CZK
13136,20240609,20240630,,1,10,6,6474.2,CZK
13137,20250205,20250225,20250228,1,10,6,5154.01,CZK
13138,20250503,20250612,20250619,2,30,3,882.27,EUR
13139,20241003,20241031,20241104,1,10,4,2014.08,CZK
13140,20250809,20250919,20250922,1,10,6,5258.0,CZK
13141,20251226,20260209,,2,20,3,861.7,EUR
13142,20250228,20250406,20250416,1,10,6,3018.44,CZK
13143,20250304,20250403,20250413,1,10,5,8915.37,CZK
13144,20240323,20240428,20240504,1,20,6,2319.5,CZK
13145,20250912,20251005,20251009,1,10,6,4496.56,CZK
13146,20251030,20251208,20251212,1,20,3,1519.48,CZK
13147,20260106,20260122,20260126,1,40,3,612.33,CZK
13148,20240124,20240216,20240214,2,30,3,982.4,EUR
13149,20240209,20240321,20240325,1,10,5,7698.55,CZK
13150,20250912,20251026,20251027,1,10,5,8655.39,CZK
13151,20240809,20240905,20240903,2,40,3,938.38,EUR
13152,20241031,20241214,20241216,1,20,4,1314.7,CZK
13153,20240221,20240406,20240415,1,30,6,5805.92,CZK
13154,20241122,20241209,20241209,2,10,6,5608.39,EUR
13155,20240508,20240522,20240529,1,10,4,909.41,CZK
13156,20250407,20250509,,1,10,7,917.11,CZK
13157,20250625,20250728,20250726,1,30,3,1192.83,CZK
13158,20250403,20250421,,1,30,4,1620.81,CZK
13159,20240106,20240217,20240227,1,40,4,1433.46,CZK
13160,20240828,20241010,20241008,1,30,6,5036.64,CZK
13161,20240721,20240902,20240916,1,10,3,1152.65,CZK
13162,20251116,20251212,20251221,1,10,3,203.11,CZK
13163,20250211,20250310,20250315,1,30,6,5113.44,CZK
13164,20241001,20241019,20241019,1,30,3,574.6,CZK
13165,20251202,20260116,20260130,1,20,6,6216.39,CZK
13166,20241026,20241204,20241216,2,10,4,870.49,EUR
13167,20250406,20250515,20250519,1,30,3,595.56,CZK
13168,20240804,20240903,20240909,2,10,4,1280.25,EUR
13169,20250102,20250212,20250219,2,10,7,1017.42,EUR
13170,20240408,20240520,20240529,1,30,5,8360.85,CZK
13171,20240405,20240510,20240515,1,10,8,1183.74,CZK
13172,20251220,20260115,20260117,1,10,3,1132.37,CZK
13173,20240821,20240911,20240923,1,30,6,4832.95,CZK
13174,20240421,20240510,20240521,2,30,4,1186.43,EUR
13175,20250907,20251002,20251009,1,10,3,660.17,CZK
13176,20251211,20251231,,1,30,6,5868.06,CZK
13177,20250918,20251018,20251101,2,20,6,5628.32,EUR
13178,20250514,20250608,20250615,1,10,3,1240.47,CZK
13179,20250514,20250601,20250603,1,20,6,3127.95,CZK
13180,20250422,20250522,20250531,1,30,3,1263.02,CZK
13181,20241113,20241221,20241231,1,30,5,5507.82,CZK
13182,20240812,20240829,20240912,2,30,3,1390.23,EUR
13183,20241022,20241118,20241116,1,30,5,10267.18,CZK
13184,20250627,20250713,20250719,1,10,3,628.95,CZK
13185,20240514,20240626,20240709,1,30,8,644.51,CZK
13186,20250102,20250211,20250215,1,10,4,762.43,CZK
13187,20251216,20260122,20260202,1,10,5,6719.02,CZK
13188,20251117,20251224,20260102,2,40,3,1108.87,EUR
13189,20240918,20241010,20241022,1,10,5,6624.33,CZK
13190,20241006,20241113,20241127,1,40,4,695.46,CZK
13191,20240519,20240620,20240618,1,30,3,923.41,CZK
13192,20240108,20240202,20240209,1,30,5,6298.93,CZK
13193,20250321,20250411,20250411,1,10,4,919.06,CZK
13194,20240807,20240824,,1,40,4,1477.63,CZK
13195,20240709,20240731,20240809,2,20,4,1067.48,EUR
13196,20240219,20240402,20240412,1,10,5,11044.03,CZK
13197,20241222,20250109,20250123,1,20,4,1488.41,CZK
13198,20241006,20241112,20241122,2,10,6,6089.67,EUR
13199,20250628,20250725,20250728,1,40,4,942.41,CZK
13200,20240324,20240427,20240425,2,10,3,1129.63,EUR
13201,20251106,20251128,20251201,1,10,3,787.65,CZK
13202,20240705,20240806,20240815,1,30,5,13395.22,CZK
13203,20240815,20240902,20240831,2,10,4,971.44,EUR
13204,20250610,20250708,20250712,2,30,5,8550.59,EUR
13205,20260110,20260224,,1,40,3,425.79,CZK
13206,20240817,20240914,20240928,2,20,7,1025.34,EUR
13207,20250618,20250722,20250720,1,10,8,1190.65,CZK
13208,20250830,20251006,20251013,1,10,4,905.98,CZK
13209,20251030,20251125,20251206,2,30,3,1041.4,EUR
13210,20240505,20240607,20240619,1,20,4,1247.18,CZK
13211,20250423,20250522,20250521,1,10,3,822.85,CZK
13212,20251218,20260104,20260117,1,40,7,1354.03,CZK
13213,20251230,20260114,20260118,1,10,6,5706.36,CZK
13214,20251211,20251230,20251231,2,20,3,1358.15,EUR
13215,20240427,20240518,20240529,2,30,8,734.43,EUR
13216,20240718,20240808,20240816,2,30,3,1704.4,EUR
13217,20250814,20250921,20251003,1,30,6,2855.22,CZK
13218,20250920,20251006,20251016,2,10,5,12862.59,EUR
13219,20240317,20240421,20240502,2,40,6,5040.78,EUR
13220,20251116,20251221,20260102,1,10,3,366.4,CZK
13221,20241205,20241219,20241221,1,30,6,5467.14,CZK
13222,20240217,20240311,20240325,1,20,3,1126.91,CZK
13223,20250907,20250925,20250930,2,10,6,4391.53,EUR
13224,20241122,20241213,20241216,1,30,4,1042.06,CZK
13225,20240113,20240131,20240210,2,20,3,662.71,EUR
13226,20250524,20250630,20250714,1,30,6,4398.24,CZK
13227,20250719,20250823,20250822,1,40,5,13131.4,CZK
13228,20260120,20260306,20260320,1,20,8,459.21,CZK
13229,20241031,20241127,20241211,1,10,6,5923.32,CZK
13230,20250501,20250602,20250608,2,40,7,564.16,EUR
13231,20241202,20241231,20250101,2,10,3,915.92,EUR
13232,20240312,20240403,20240406,1,30,3,1332.54,CZK
13233,20240124,20240214,20240223,2,30,3,1104.52,EUR
13234,20240330,20240514,20240517,2,10,4,662.96,EUR
13235,20240625,20240724,,1,30,7,1520.41,CZK
13236,20250629,20250717,20250729,1,30,4,1672.7,CZK
13237,20251025,20251114,20251115,2,20,6,2425.72,EUR
13238,20250520,20250702,20250708,1,10,6,3067.24,CZK
13239,20240224,20240326,20240329,1,10,6,3130.37,CZK
13240,20250801,20250823,20250826,1,20,8,1374.21,CZK
13241,20250705,20250720,20250720,1,20,5,12793.54,CZK
13242,20240913,20241001,20240929,1,20,3,968.29,CZK
13243,20250302,20250407,20250415,1,10,6,2545.16,CZK
13244,20240801,20240823,20240824,1,40,6,4154.23,CZK
13245,20240122,20240223,20240225,1,20,3,676.26,CZK
13246,20250829,20250918,20250926,2,10,7,1962.75,EUR
13247,20250530,20250613,20250620,1,20,3,778.52,CZK
13248,20240301,20240415,20240427,1,40,6,4479.57,CZK
13249,20240118,20240201,,1,10,4,816.88,CZK
13250,20240417,20240519,20240601,2,30,5,8216.66,EUR
13251,20251004,20251102,,1,30,5,7120.58,CZK
13252,20240103,20240118,20240120,2,20,3,1239.85,EUR
13253,20240128,20240227,20240308,1,30,5,7948.07,CZK
13254,20250711,20250807,20250806,2,30,4,922.28,EUR
13255,20240831,20240920,20240919,1,30,4,1143.1,CZK
13256,20240819,20240913,20240924,1,30,8,344.9,CZK
13257,20240725,20240902,20240905,2,10,4,1336.52,EUR
13258,20241118,20241219,20241229,1,10,6,6430.87,CZK
13259,20250123,20250224,20250222,1,40,5,8944.59,CZK
13260,20240221,20240402,20240407,1,20,3,590.4,CZK
13261,20251022,20251125,20251206,1,10,4,440.07,CZK
13262,20251219,20260122,,1,10,3,688.74,CZK
13263,20240502,20240609,20240611,2,30,3,622.01,EUR
13264,20251118,20251219,20251223,1,20,6,4550.95,CZK
13265,20250516,20250621,20250705,1,40,5,7324.03,CZK
13266,20250208,20250228,20250305,2,40,5,7287.48,EUR
13267,20250315,20250419,20250420,1,10,8,1454.95,CZK
13268,20240128,20240224,20240303,2,10,3,259.6,EUR
13269,20241027,20241207,20241209,1,20,3,1092.93,CZK
13270,20250311,20250401,20250413,2,30,5,7044.96,EUR
13271,20260115,20260222,20260223,1,20,6,1680.19,CZK
13272,20241214,20250115,20250124,1,20,6,4588.07,CZK
13273,20250408,20250430,20250505,1,10,4,1202.25,CZK
13274,20241007,20241027,20241028,2,10,3,1069.57,EUR
13275,20240514,20240602,20240606,2,30,5,11623.02,EUR
13276,20240518,20240605,20240615,1,10,8,739.69,CZK
13277,20250218,20250404,20250405,2,30,7,469.58,EUR
13278,20251231,20260118,20260120,1,20,3,1156.79,CZK
13279,20240919,20241014,20241027,1,10,4,1290.71,CZK
13280,20250415,20250509,20250519,2,10,5,9994.96,EUR
13281,20240208,20240321,20240326,1,30,5,8083.01,CZK
13282,20250331,20250416,,2,10,4,1120.5,EUR
13283,20251016,20251118,20251130,1,10,6,5531.85,CZK
13284,20250418,20250508,20250506,1,10,3,230.15,CZK
13285,20241102,20241213,,1,10,5,8784.47,CZK
13286,20240909,20241015,20241014,1,10,4,1798.92,CZK
13287,20240708,20240812,20240812,1,10,3,1125.59,CZK
13288,20241230,20250203,20250211,2,10,4,865.21,EUR
13289,20250802,20250823,20250903,1,10,5,8597.04,CZK
13290,20251208,20251230,20251229,1,40,5,10732.29,CZK
13291,20260110,20260208,20260214,1,10,5,8269.03,CZK
13292,20250417,20250511,20250512,2,20,6,4268.25,EUR
13293,20250424,20250526,20250606,1,10,4,1040.0,CZK
13294,20240914,20241015,20241026,1,40,4,975.74,CZK
13295,20240310,20240330,20240404,1,10,4,1198.55,CZK
13296,20251229,20260201,20260210,1,30,4,967.4,CZK
13297,20250814,20250916,20250922,2,10,6,5440.32,EUR
13298,20241103,20241124,20241127,2,10,3,401.04,EUR
13299,20241228,20250119,,2,10,6,2875.22,EUR
13300,20241002,20241112,20241119,1,10,4,788.42,CZK
13301,20241211,20250110,20250116,1,10,5,12644.8,CZK
13302,20240829,20240914,20240916,2,30,6,5995.73,EUR
13303,20240515,20240612,20240610,2,40,3,1502.73,EUR
13304,20240323,20240502,,1,10,5,6776.18,CZK
13305,20240418,20240526,20240602,1,10,3,392.98,CZK
13306,20241226,20250111,20250125,1,10,6,4691.21,CZK
13307,20240929,20241113,20241127,2,30,3,757.73,EUR
13308,20240612,20240629,20240708,2,30,8,882.08,EUR
13309,20240501,20240607,20240620,1,40,7,1100.67,CZK
13310,20250421,20250516,20250516,1,10,6,5758.14,CZK
13311,20250407,20250519,20250531,2,10,5,8769.46,EUR
13312,20250308,20250328,20250406,1,30,3,758.21,CZK
13313,20250812,20250906,20250920,1,10,6,5500.49,CZK
13314,20240817,20240924,,2,30,6,9098.18,EUR
13315,20240409,20240508,20240522,2,30,3,940.98,EUR
13316,20250919,20251009,,2,10,3,941.62,EUR
13317,20250423,20250512,20250522,1,10,6,5312.59,CZK
13318,20250226,20250410,20250416,1,10,5,8908.65,CZK
13319,20240430,20240603,20240615,1,20,5,8590.02,CZK
13320,20240126,20240216,20240215,1,10,5,3401.39,CZK
13321,20251105,20251213,20251214,2,40,5,6156.87,EUR
13322,20241104,20241212,20241217,1,40,3,423.11,CZK
13323,20250531,20250618,20250617,2,20,8,1642.34,EUR
13324,20250923,20251028,20251105,1,20,5,4117.98,CZK
13325,20251221,20260112,20260110,2,10,5,10605.13,EUR
13326,20240604,20240718,20240722,1,30,4,819.9,CZK
13327,20250129,20250315,20250325,1,20,3,1031.03,CZK
13328,20250519,20250603,20250614,2,10,3,765.62,EUR
13329,20240405,20240421,20240505,1,40,3,64.89,CZK
13330,20241020,20241103,20241111,1,10,5,6813.62,CZK
13331,20250314,20250329,20250407,1,10,3,564.37,CZK
13332,20240213,20240304,20240302,1,10,4,751.86,CZK
13333,20250128,20250212,20250220,1,20,6,6650.55,CZK
13334,20240603,20240716,20240720,2,30,4,1359.48,EUR
13335,20240227,20240312,20240317,1,20,4,676.12,CZK
13336,20240728,20240829,20240906,1,30,3,2065.99,CZK
13337,20241111,20241202,20241206,1,30,3,1422.38,CZK
13338,20250413,20250520,20250524,1,10,6,4674.73,CZK
13339,20250520,20250627,20250707,2,10,5,8799.98,EUR
13340,20240316,20240423,20240426,1,10,5,8961.39,CZK
13341,20241203,20241227,20241231,2,30,7,1134.18,EUR
13342,20241108,20241211,20241222,1,20,6,2541.63,CZK
13343,20250511,20250609,20250608,1,30,5,8548.9,CZK
13344,20250324,20250418,20250430,1,10,7,856.26,CZK
13345,20240706,20240725,,1,40,6,5315.02,CZK
13346,20240501,20240604,20240607,1,20,6,2146.2,CZK
13347,20241201,20250110,20250123,2,10,3,630.92,EUR
13348,20240702,20240805,20240810,1,20,3,1382.52,CZK
13349,20250702,20250811,20250821,1,10,3,1267.16,CZK
13350,20250521,20250705,20250708,1,10,5,9598.5,CZK
13351,20240622,20240723,20240729,1,10,6,7178.07,CZK
13352,20240907,20241002,20241002,1,10,6,4807.29,CZK
13353,20250213,20250330,,1,40,6,3063.88,CZK
13354,20250304,20250404,20250406,2,10,4,799.27,EUR
13355,20240406,20240424,20240505,1,30,3,963.41,CZK
13356,20240719,20240819,20240826,1,20,5,11633.57,CZK
13357,20260118,20260301,20260313,1,10,8,1451.18,CZK
13358,20250324,20250411,20250412,1,10,3,930.68,CZK
13359,20250107,20250204,20250214,2,30,6,2487.59,EUR
13360,20240904,20241014,20241019,1,40,3,791.11,CZK
13361,20251214,20260116,,1,10,4,393.77,CZK
13362,20240620,20240708,20240714,1,30,3,1394.34,CZK
13363,20241205,20250108,20250116,1,40,5,9457.3,CZK
13364,20240117,20240221,20240222,1,10,4,1092.36,CZK
13365,20241204,20241219,20241226,2,10,7,762.37,EUR
13366,20250613,20250709,,2,30,6,4672.38,EUR
13367,20250401,20250505,,1,30,5,6861.89,CZK
13368,20250722,20250820,20250820,1,30,6,6557.39,CZK
13369,20250826,20250919,20251002,2,10,4,1627.65,EUR
13370,20240504,20240617,20240624,1,10,3,799.2,CZK
13371,20250408,20250424,20250425,1,40,5,8037.67,CZK
13372,20241211,20241227,20250110,1,30,6,4982.16,CZK
13373,20240306,20240408,20240420,1,10,4,1249.73,CZK
13374,20240408,20240523,20240602,1,10,4,1264.33,CZK
13375,20240605,20240703,20240713,1,40,6,5214.22,CZK
13376,20240514,20240616,20240618,1,10,3,1068.74,CZK
13377,20240117,20240201,20240211,1,10,3,706.37,CZK
13378,20240612,20240629,20240629,1,30,5,3652.21,CZK
13379,20250211,20250225,20250307,1,10,3,951.19,CZK
13380,20241031,20241203,20241201,2,10,4,707.27,EUR
13381,20250110,20250131,20250206,2,10,4,225.88,EUR
13382,20241103,20241211,20241218,1,10,4,1156.87,CZK
13383,20240319,20240403,20240406,1,30,3,830.73,CZK
13384,20240919,20241010,20241012,1,10,5,8635.34,CZK
13385,20250316,20250330,20250409,1,40,8,1592.69,CZK
13386,20240906,20241018,20241023,1,30,3,1347.57,CZK
13387,20240309,20240419,20240419,1,10,4,1114.45,CZK
13388,20241110,20241214,20241223,1,10,4,1169.22,CZK
13389,20260118,20260222,,1,10,4,1313.36,CZK
13390,20240618,20240729,20240727,2,40,6,5834.49,EUR
13391,20240118,20240301,20240313,2,10,7,701.06,EUR
13392,20250821,20250927,20250928,2,10,4,841.11,EUR
13393,20240501,20240529,20240527,1,10,3,497.91,CZK
13394,20241111,20241127,20241130,1,30,3,684.67,CZK
13395,20250103,20250207,20250213,1,10,6,2547.11,CZK
13396,20251110,20251211,20251213,2,20,3,1479.95,EUR
13397,20241031,20241202,20241204,2,10,3,771.72,EUR
13398,20241207,20250106,20250114,2,30,8,1595.56,EUR
13399,20240810,20240830,,1,30,5,7635.56,CZK
13400,20250610,20250714,20250716,1,40,3,1800.1,CZK
13401,20240119,20240221,20240219,1,20,4,936.31,CZK
13402,20250409,20250425,20250423,1,30,5,7148.44,CZK
13403,20250219,20250307,20250313,1,30,4,1100.15,CZK
13404,20250615,20250718,20250731,1,30,4,1458.38,CZK
13405,20250124,20250217,20250227,1,10,6,5850.85,CZK
13406,20240718,20240807,,1,10,8,2011.0,CZK
13407,20240620,20240803,20240814,1,10,3,636.78,CZK
13408,20250203,20250228,20250311,1,30,5,6145.49,CZK
13409,20241002,20241112,20241116,1,10,5,11022.75,CZK
13410,20241110,20241207,20241207,2,10,4,773.43,EUR
13411,20250828,20250918,,1,20,3,725.58,CZK
13412,20240814,20240828,20240903,1,10,3,1125.69,CZK
13413,20240310,20240331,20240405,1,30,3,1159.92,CZK
13414,20241128,20241223,20241223,2,10,4,1175.76,EUR
13415,20240722,20240826,20240906,2,20,5,13389.34,EUR
13416,20240708,20240805,20240810,2,30,6,7766.11,EUR
